"MTU (CET/CEST)","Generation - Wind Offshore [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore [MW] Intraday / BZN|ES","Generation - Wind Offshore [MW] Current / BZN|ES","Generation - Wind Onshore [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore [MW] Intraday / BZN|ES","Generation - Wind Onshore [MW] Current / BZN|ES"
"16.12.2022 12:15 - 16.12.2022 12:30","n/e","n/e","n/e","6625","5751","5526"
"16.12.2022 12:30 - 16.12.2022 12:45","n/e","n/e","n/e","6686","5690","5480"
"16.12.2022 12:45 - 16.12.2022 13:00","n/e","n/e","n/e","6751","5627","5433"
"16.12.2022 13:00 - 16.12.2022 13:15","n/e","n/e","n/e","6858","5555","5473"
"16.12.2022 13:15 - 16.12.2022 13:30","n/e","n/e","n/e","6889","5503","5430"
"16.12.2022 13:30 - 16.12.2022 13:45","n/e","n/e","n/e","6887","5460","5390"
"16.12.2022 13:45 - 16.12.2022 14:00","n/e","n/e","n/e","6860","5423","5350"
"16.12.2022 14:00 - 16.12.2022 14:15","n/e","n/e","n/e","6816","5399","5311"
"16.12.2022 14:15 - 16.12.2022 14:30","n/e","n/e","n/e","6776","5356","5257"
"16.12.2022 14:30 - 16.12.2022 14:45","n/e","n/e","n/e","6744","5303","5199"
"16.12.2022 14:45 - 16.12.2022 15:00","n/e","n/e","n/e","6717","5242","5139"
"16.12.2022 15:00 - 16.12.2022 15:15","n/e","n/e","n/e","6705","5174","5103"
"16.12.2022 15:15 - 16.12.2022 15:30","n/e","n/e","n/e","6670","5107","5023"
"16.12.2022 15:30 - 16.12.2022 15:45","n/e","n/e","n/e","6623","5045","4948"
"16.12.2022 15:45 - 16.12.2022 16:00","n/e","n/e","n/e","6571","4997","4886"
"16.12.2022 16:00 - 16.12.2022 16:15","n/e","n/e","n/e","6494","4899","4936"
"16.12.2022 16:15 - 16.12.2022 16:30","n/e","n/e","n/e","6459","4915","4917"
"16.12.2022 16:30 - 16.12.2022 16:45","n/e","n/e","n/e","6445","4976","4919"
"16.12.2022 16:45 - 16.12.2022 17:00","n/e","n/e","n/e","6449","5074","4939"
"16.12.2022 17:00 - 16.12.2022 17:15","n/e","n/e","n/e","6446","5189","5060"
"16.12.2022 17:15 - 16.12.2022 17:30","n/e","n/e","n/e","6479","5321","5102"
"16.12.2022 17:30 - 16.12.2022 17:45","n/e","n/e","n/e","6522","5451","5157"
"16.12.2022 17:45 - 16.12.2022 18:00","n/e","n/e","n/e","6570","5568","5221"
"16.12.2022 18:00 - 16.12.2022 18:15","n/e","n/e","n/e","6631","5736","5282"
"16.12.2022 18:15 - 16.12.2022 18:30","n/e","n/e","n/e","6676","5796","5344"
"16.12.2022 18:30 - 16.12.2022 18:45","n/e","n/e","n/e","6715","5815","5406"
"16.12.2022 18:45 - 16.12.2022 19:00","n/e","n/e","n/e","6743","5802","5469"
"16.12.2022 19:00 - 16.12.2022 19:15","n/e","n/e","n/e","6788","5775","5510"
"16.12.2022 19:15 - 16.12.2022 19:30","n/e","n/e","n/e","6790","5737","5543"
"16.12.2022 19:30 - 16.12.2022 19:45","n/e","n/e","n/e","6775","5703","5571"
"16.12.2022 19:45 - 16.12.2022 20:00","n/e","n/e","n/e","6747","5673","5592"
"16.12.2022 20:00 - 16.12.2022 20:15","n/e","n/e","n/e","6722","5653","5952"
"16.12.2022 20:15 - 16.12.2022 20:30","n/e","n/e","n/e","6678","5619","5894"
"16.12.2022 20:30 - 16.12.2022 20:45","n/e","n/e","n/e","6631","5580","5822"
"16.12.2022 20:45 - 16.12.2022 21:00","n/e","n/e","n/e","6576","5531","5739"
"16.12.2022 21:00 - 16.12.2022 21:15","n/e","n/e","n/e","6548","5501","5779"
"16.12.2022 21:15 - 16.12.2022 21:30","n/e","n/e","n/e","6461","5426","5701"
"16.12.2022 21:30 - 16.12.2022 21:45","n/e","n/e","n/e","6354","5335","5613"
"16.12.2022 21:45 - 16.12.2022 22:00","n/e","n/e","n/e","6228","5230","5518"
"16.12.2022 22:00 - 16.12.2022 22:15","n/e","n/e","n/e","6105","5133","5492"
"16.12.2022 22:15 - 16.12.2022 22:30","n/e","n/e","n/e","5961","5009","5393"
"16.12.2022 22:30 - 16.12.2022 22:45","n/e","n/e","n/e","5814","4882","5277"
"16.12.2022 22:45 - 16.12.2022 23:00","n/e","n/e","n/e","5669","4751","5149"
"16.12.2022 23:00 - 16.12.2022 23:15","n/e","n/e","n/e","5525","4626","4846"
"16.12.2022 23:15 - 16.12.2022 23:30","n/e","n/e","n/e","5384","4493","4732"
"16.12.2022 23:30 - 16.12.2022 23:45","n/e","n/e","n/e","5247","4361","4604"
"16.12.2022 23:45 - 17.12.2022 00:00","n/e","n/e","n/e","5112","4228","4462"
"17.12.2022 00:00 - 17.12.2022 00:15","n/e","n/e","n/e","4153","4277","4277"
"17.12.2022 00:15 - 17.12.2022 00:30","n/e","n/e","n/e","3972","4128","4128"
"17.12.2022 00:30 - 17.12.2022 00:45","n/e","n/e","n/e","3839","3971","3971"
"17.12.2022 00:45 - 17.12.2022 01:00","n/e","n/e","n/e","3739","3811","3811"
"17.12.2022 01:00 - 17.12.2022 01:15","n/e","n/e","n/e","3690","3643","3643"
"17.12.2022 01:15 - 17.12.2022 01:30","n/e","n/e","n/e","3586","3505","3505"
"17.12.2022 01:30 - 17.12.2022 01:45","n/e","n/e","n/e","3451","3363","3363"
"17.12.2022 01:45 - 17.12.2022 02:00","n/e","n/e","n/e","3293","3221","3221"
"17.12.2022 02:00 - 17.12.2022 02:15","n/e","n/e","n/e","3119","3054","3054"
"17.12.2022 02:15 - 17.12.2022 02:30","n/e","n/e","n/e","2961","2942","2942"
"17.12.2022 02:30 - 17.12.2022 02:45","n/e","n/e","n/e","2823","2836","2836"
"17.12.2022 02:45 - 17.12.2022 03:00","n/e","n/e","n/e","2708","2734","2734"
"17.12.2022 03:00 - 17.12.2022 03:15","n/e","n/e","n/e","2575","2498","2498"
"17.12.2022 03:15 - 17.12.2022 03:30","n/e","n/e","n/e","2515","2436","2436"
"17.12.2022 03:30 - 17.12.2022 03:45","n/e","n/e","n/e","2480","2379","2379"
"17.12.2022 03:45 - 17.12.2022 04:00","n/e","n/e","n/e","2460","2327","2327"
"17.12.2022 04:00 - 17.12.2022 04:15","n/e","n/e","n/e","2474","1979","1979"
"17.12.2022 04:15 - 17.12.2022 04:30","n/e","n/e","n/e","2436","1939","1939"
"17.12.2022 04:30 - 17.12.2022 04:45","n/e","n/e","n/e","2372","1901","1901"
"17.12.2022 04:45 - 17.12.2022 05:00","n/e","n/e","n/e","2293","1868","1868"
"17.12.2022 05:00 - 17.12.2022 05:15","n/e","n/e","n/e","2181","1578","1578"
"17.12.2022 05:15 - 17.12.2022 05:30","n/e","n/e","n/e","2120","1558","1558"
"17.12.2022 05:30 - 17.12.2022 05:45","n/e","n/e","n/e","2087","1540","1540"
"17.12.2022 05:45 - 17.12.2022 06:00","n/e","n/e","n/e","2072","1524","1524"
"17.12.2022 06:00 - 17.12.2022 06:15","n/e","n/e","n/e","2086","1630","1630"
"17.12.2022 06:15 - 17.12.2022 06:30","n/e","n/e","n/e","2067","1613","1613"
"17.12.2022 06:30 - 17.12.2022 06:45","n/e","n/e","n/e","2029","1591","1591"
"17.12.2022 06:45 - 17.12.2022 07:00","n/e","n/e","n/e","1976","1565","1565"
"17.12.2022 07:00 - 17.12.2022 07:15","n/e","n/e","n/e","1913","1803","1803"
"17.12.2022 07:15 - 17.12.2022 07:30","n/e","n/e","n/e","1853","1760","1760"
"17.12.2022 07:30 - 17.12.2022 07:45","n/e","n/e","n/e","1800","1715","1715"
"17.12.2022 07:45 - 17.12.2022 08:00","n/e","n/e","n/e","1755","1670","1670"
"17.12.2022 08:00 - 17.12.2022 08:15","n/e","n/e","n/e","1705","1618","1618"
"17.12.2022 08:15 - 17.12.2022 08:30","n/e","n/e","n/e","1676","1583","1583"
"17.12.2022 08:30 - 17.12.2022 08:45","n/e","n/e","n/e","1654","1556","1556"
"17.12.2022 08:45 - 17.12.2022 09:00","n/e","n/e","n/e","1637","1534","1534"
"17.12.2022 09:00 - 17.12.2022 09:15","n/e","n/e","n/e","1624","1519","1839"
"17.12.2022 09:15 - 17.12.2022 09:30","n/e","n/e","n/e","1609","1497","1808"
"17.12.2022 09:30 - 17.12.2022 09:45","n/e","n/e","n/e","1592","1471","1780"
"17.12.2022 09:45 - 17.12.2022 10:00","n/e","n/e","n/e","1575","1447","1755"
"17.12.2022 10:00 - 17.12.2022 10:15","n/e","n/e","n/e","1549","1399","1724"
"17.12.2022 10:15 - 17.12.2022 10:30","n/e","n/e","n/e","1540","1398","1712"
"17.12.2022 10:30 - 17.12.2022 10:45","n/e","n/e","n/e","1540","1417","1706"
"17.12.2022 10:45 - 17.12.2022 11:00","n/e","n/e","n/e","1547","1454","1707"
"17.12.2022 11:00 - 17.12.2022 11:15","n/e","n/e","n/e","1550","1491","1411"
"17.12.2022 11:15 - 17.12.2022 11:30","n/e","n/e","n/e","1565","1548","1445"
"17.12.2022 11:30 - 17.12.2022 11:45","n/e","n/e","n/e","1584","1610","1487"
"17.12.2022 11:45 - 17.12.2022 12:00","n/e","n/e","n/e","1612","1681","1538"
"17.12.2022 12:00 - 17.12.2022 12:15","n/e","n/e","n/e","1614","1741","1418"
"17.12.2022 12:15 - 17.12.2022 12:30","n/e","n/e","n/e","1678","1840","1499"
"17.12.2022 12:30 - 17.12.2022 12:45","n/e","n/e","n/e","1768","1959","1595"
"17.12.2022 12:45 - 17.12.2022 13:00","n/e","n/e","n/e","1877","2088","1703"
"17.12.2022 13:00 - 17.12.2022 13:15","n/e","n/e","n/e","2015","2260","1727"
"17.12.2022 13:15 - 17.12.2022 13:30","n/e","n/e","n/e","2132","2378","1838"
"17.12.2022 13:30 - 17.12.2022 13:45","n/e","n/e","n/e","2241","2475","1950"
"17.12.2022 13:45 - 17.12.2022 14:00","n/e","n/e","n/e","2338","2553","2059"
"17.12.2022 14:00 - 17.12.2022 14:15","n/e","n/e","n/e","2456","2639","2220"
"17.12.2022 14:15 - 17.12.2022 14:30","n/e","n/e","n/e","2530","2693","2304"
"17.12.2022 14:30 - 17.12.2022 14:45","n/e","n/e","n/e","2589","2741","2379"
"17.12.2022 14:45 - 17.12.2022 15:00","n/e","n/e","n/e","2633","2780","2442"
"17.12.2022 15:00 - 17.12.2022 15:15","n/e","n/e","n/e","2698","2837","2360"
"17.12.2022 15:15 - 17.12.2022 15:30","n/e","n/e","n/e","2704","2850","2391"
"17.12.2022 15:30 - 17.12.2022 15:45","n/e","n/e","n/e","2689","2846","2411"
"17.12.2022 15:45 - 17.12.2022 16:00","n/e","n/e","n/e","2662","2832","2425"
"17.12.2022 16:00 - 17.12.2022 16:15","n/e","n/e","n/e","2612","2802","2577"
"17.12.2022 16:15 - 17.12.2022 16:30","n/e","n/e","n/e","2589","2791","2589"
"17.12.2022 16:30 - 17.12.2022 16:45","n/e","n/e","n/e","2582","2793","2602"
"17.12.2022 16:45 - 17.12.2022 17:00","n/e","n/e","n/e","2590","2804","2618"
"17.12.2022 17:00 - 17.12.2022 17:15","n/e","n/e","n/e","2590","2817","2663"
"17.12.2022 17:15 - 17.12.2022 17:30","n/e","n/e","n/e","2624","2839","2698"
"17.12.2022 17:30 - 17.12.2022 17:45","n/e","n/e","n/e","2667","2862","2743"
"17.12.2022 17:45 - 17.12.2022 18:00","n/e","n/e","n/e","2720","2885","2797"
"17.12.2022 18:00 - 17.12.2022 18:15","n/e","n/e","n/e","2772","2907","2911"
"17.12.2022 18:15 - 17.12.2022 18:30","n/e","n/e","n/e","2836","2933","2964"
"17.12.2022 18:30 - 17.12.2022 18:45","n/e","n/e","n/e","2903","2962","3020"
"17.12.2022 18:45 - 17.12.2022 19:00","n/e","n/e","n/e","2973","2994","3083"
"17.12.2022 19:00 - 17.12.2022 19:15","n/e","n/e","n/e","3045","3016","3020"
"17.12.2022 19:15 - 17.12.2022 19:30","n/e","n/e","n/e","3120","3062","3099"
"17.12.2022 19:30 - 17.12.2022 19:45","n/e","n/e","n/e","3198","3119","3182"
"17.12.2022 19:45 - 17.12.2022 20:00","n/e","n/e","n/e","3278","3184","3269"
"17.12.2022 20:00 - 17.12.2022 20:15","n/e","n/e","n/e","3360","3248","3389"
"17.12.2022 20:15 - 17.12.2022 20:30","n/e","n/e","n/e","3443","3328","3479"
"17.12.2022 20:30 - 17.12.2022 20:45","n/e","n/e","n/e","3528","3413","3573"
"17.12.2022 20:45 - 17.12.2022 21:00","n/e","n/e","n/e","3616","3504","3674"
"17.12.2022 21:00 - 17.12.2022 21:15","n/e","n/e","n/e","3699","3595","3786"
"17.12.2022 21:15 - 17.12.2022 21:30","n/e","n/e","n/e","3800","3696","3890"
"17.12.2022 21:30 - 17.12.2022 21:45","n/e","n/e","n/e","3910","3801","3998"
"17.12.2022 21:45 - 17.12.2022 22:00","n/e","n/e","n/e","4028","3912","4114"
"17.12.2022 22:00 - 17.12.2022 22:15","n/e","n/e","n/e","4155","4024","4297"
"17.12.2022 22:15 - 17.12.2022 22:30","n/e","n/e","n/e","4279","4145","4415"
"17.12.2022 22:30 - 17.12.2022 22:45","n/e","n/e","n/e","4403","4271","4534"
"17.12.2022 22:45 - 17.12.2022 23:00","n/e","n/e","n/e","4527","4401","4655"
"17.12.2022 23:00 - 17.12.2022 23:15","n/e","n/e","n/e","4656","4541","4782"
"17.12.2022 23:15 - 17.12.2022 23:30","n/e","n/e","n/e","4784","4674","4890"
"17.12.2022 23:30 - 17.12.2022 23:45","n/e","n/e","n/e","4913","4804","4992"
"17.12.2022 23:45 - 18.12.2022 00:00","n/e","n/e","n/e","5039","4931","5090"
"18.12.2022 00:00 - 18.12.2022 00:15","n/e","n/e","n/e","5389","5319","5319"
"18.12.2022 00:15 - 18.12.2022 00:30","n/e","n/e","n/e","5505","5393","5393"
"18.12.2022 00:30 - 18.12.2022 00:45","n/e","n/e","n/e","5590","5457","5457"
"18.12.2022 00:45 - 18.12.2022 01:00","n/e","n/e","n/e","5652","5513","5513"
"18.12.2022 01:00 - 18.12.2022 01:15","n/e","n/e","n/e","5703","5491","5491"
"18.12.2022 01:15 - 18.12.2022 01:30","n/e","n/e","n/e","5750","5540","5540"
"18.12.2022 01:30 - 18.12.2022 01:45","n/e","n/e","n/e","5803","5583","5583"
"18.12.2022 01:45 - 18.12.2022 02:00","n/e","n/e","n/e","5858","5622","5622"
"18.12.2022 02:00 - 18.12.2022 02:15","n/e","n/e","n/e","5929","5728","5728"
"18.12.2022 02:15 - 18.12.2022 02:30","n/e","n/e","n/e","5973","5758","5758"
"18.12.2022 02:30 - 18.12.2022 02:45","n/e","n/e","n/e","6004","5790","5790"
"18.12.2022 02:45 - 18.12.2022 03:00","n/e","n/e","n/e","6027","5825","5825"
"18.12.2022 03:00 - 18.12.2022 03:15","n/e","n/e","n/e","6035","6015","6015"
"18.12.2022 03:15 - 18.12.2022 03:30","n/e","n/e","n/e","6065","6064","6064"
"18.12.2022 03:30 - 18.12.2022 03:45","n/e","n/e","n/e","6107","6109","6109"
"18.12.2022 03:45 - 18.12.2022 04:00","n/e","n/e","n/e","6157","6151","6151"
"18.12.2022 04:00 - 18.12.2022 04:15","n/e","n/e","n/e","6220","6248","6248"
"18.12.2022 04:15 - 18.12.2022 04:30","n/e","n/e","n/e","6268","6279","6279"
"18.12.2022 04:30 - 18.12.2022 04:45","n/e","n/e","n/e","6308","6306","6306"
"18.12.2022 04:45 - 18.12.2022 05:00","n/e","n/e","n/e","6341","6332","6332"
"18.12.2022 05:00 - 18.12.2022 05:15","n/e","n/e","n/e","6368","6558","6558"
"18.12.2022 05:15 - 18.12.2022 05:30","n/e","n/e","n/e","6400","6564","6564"
"18.12.2022 05:30 - 18.12.2022 05:45","n/e","n/e","n/e","6435","6566","6566"
"18.12.2022 05:45 - 18.12.2022 06:00","n/e","n/e","n/e","6474","6570","6570"
"18.12.2022 06:00 - 18.12.2022 06:15","n/e","n/e","n/e","6510","6491","6491"
"18.12.2022 06:15 - 18.12.2022 06:30","n/e","n/e","n/e","6558","6545","6545"
"18.12.2022 06:30 - 18.12.2022 06:45","n/e","n/e","n/e","6609","6600","6600"
"18.12.2022 06:45 - 18.12.2022 07:00","n/e","n/e","n/e","6664","6660","6660"
"18.12.2022 07:00 - 18.12.2022 07:15","n/e","n/e","n/e","6716","6811","6811"
"18.12.2022 07:15 - 18.12.2022 07:30","n/e","n/e","n/e","6779","6882","6882"
"18.12.2022 07:30 - 18.12.2022 07:45","n/e","n/e","n/e","6844","6958","6958"
"18.12.2022 07:45 - 18.12.2022 08:00","n/e","n/e","n/e","6914","7038","7038"
"18.12.2022 08:00 - 18.12.2022 08:15","n/e","n/e","n/e","6984","7291","7291"
"18.12.2022 08:15 - 18.12.2022 08:30","n/e","n/e","n/e","7058","7346","7346"
"18.12.2022 08:30 - 18.12.2022 08:45","n/e","n/e","n/e","7134","7396","7396"
"18.12.2022 08:45 - 18.12.2022 09:00","n/e","n/e","n/e","7206","7443","7443"
"18.12.2022 09:00 - 18.12.2022 09:15","n/e","n/e","n/e","7297","7490","7655"
"18.12.2022 09:15 - 18.12.2022 09:30","n/e","n/e","n/e","7350","7533","7664"
"18.12.2022 09:30 - 18.12.2022 09:45","n/e","n/e","n/e","7388","7576","7667"
"18.12.2022 09:45 - 18.12.2022 10:00","n/e","n/e","n/e","7415","7618","7671"
"18.12.2022 10:00 - 18.12.2022 10:15","n/e","n/e","n/e","7434","7659","7674"
"18.12.2022 10:15 - 18.12.2022 10:30","n/e","n/e","n/e","7452","7699","7700"
"18.12.2022 10:30 - 18.12.2022 10:45","n/e","n/e","n/e","7471","7740","7737"
"18.12.2022 10:45 - 18.12.2022 11:00","n/e","n/e","n/e","7498","7784","7786"
"18.12.2022 11:00 - 18.12.2022 11:15","n/e","n/e","n/e","7507","7812","7739"
"18.12.2022 11:15 - 18.12.2022 11:30","n/e","n/e","n/e","7561","7878","7819"
"18.12.2022 11:30 - 18.12.2022 11:45","n/e","n/e","n/e","7632","7961","7913"
"18.12.2022 11:45 - 18.12.2022 12:00","n/e","n/e","n/e","7713","8053","8013"
"18.12.2022 12:00 - 18.12.2022 12:15","n/e","n/e","n/e","7817","8171","8042"
"18.12.2022 12:15 - 18.12.2022 12:30","n/e","n/e","n/e","7891","8249","8130"
"18.12.2022 12:30 - 18.12.2022 12:45","n/e","n/e","n/e","7950","8308","8201"
"18.12.2022 12:45 - 18.12.2022 13:00","n/e","n/e","n/e","7995","8352","8260"
"18.12.2022 13:00 - 18.12.2022 13:15","n/e","n/e","n/e","8039","8388","7983"
"18.12.2022 13:15 - 18.12.2022 13:30","n/e","n/e","n/e","8068","8424","8039"
"18.12.2022 13:30 - 18.12.2022 13:45","n/e","n/e","n/e","8095","8465","8099"
"18.12.2022 13:45 - 18.12.2022 14:00","n/e","n/e","n/e","8122","8507","8158"
"18.12.2022 14:00 - 18.12.2022 14:15","n/e","n/e","n/e","8146","8563","8013"
"18.12.2022 14:15 - 18.12.2022 14:30","n/e","n/e","n/e","8176","8594","8084"
"18.12.2022 14:30 - 18.12.2022 14:45","n/e","n/e","n/e","8208","8615","8145"
"18.12.2022 14:45 - 18.12.2022 15:00","n/e","n/e","n/e","8242","8627","8198"
"18.12.2022 15:00 - 18.12.2022 15:15","n/e","n/e","n/e","8280","8629","8297"
"18.12.2022 15:15 - 18.12.2022 15:30","n/e","n/e","n/e","8312","8640","8320"
"18.12.2022 15:30 - 18.12.2022 15:45","n/e","n/e","n/e","8340","8656","8342"
"18.12.2022 15:45 - 18.12.2022 16:00","n/e","n/e","n/e","8370","8681","8367"
"18.12.2022 16:00 - 18.12.2022 16:15","n/e","n/e","n/e","8382","8687","8130"
"18.12.2022 16:15 - 18.12.2022 16:30","n/e","n/e","n/e","8426","8740","8180"
"18.12.2022 16:30 - 18.12.2022 16:45","n/e","n/e","n/e","8484","8811","8227"
"18.12.2022 16:45 - 18.12.2022 17:00","n/e","n/e","n/e","8557","8899","8279"
"18.12.2022 17:00 - 18.12.2022 17:15","n/e","n/e","n/e","8619","8980","8049"
"18.12.2022 17:15 - 18.12.2022 17:30","n/e","n/e","n/e","8720","9098","8151"
"18.12.2022 17:30 - 18.12.2022 17:45","n/e","n/e","n/e","8834","9230","8263"
"18.12.2022 17:45 - 18.12.2022 18:00","n/e","n/e","n/e","8958","9366","8384"
"18.12.2022 18:00 - 18.12.2022 18:15","n/e","n/e","n/e","9095","9531","8616"
"18.12.2022 18:15 - 18.12.2022 18:30","n/e","n/e","n/e","9221","9650","8739"
"18.12.2022 18:30 - 18.12.2022 18:45","n/e","n/e","n/e","9340","9748","8865"
"18.12.2022 18:45 - 18.12.2022 19:00","n/e","n/e","n/e","9453","9829","8993"
"18.12.2022 19:00 - 18.12.2022 19:15","n/e","n/e","n/e","9577","9907","9178"
"18.12.2022 19:15 - 18.12.2022 19:30","n/e","n/e","n/e","9672","9973","9302"
"18.12.2022 19:30 - 18.12.2022 19:45","n/e","n/e","n/e","9758","10038","9418"
"18.12.2022 19:45 - 18.12.2022 20:00","n/e","n/e","n/e","9837","10104","9524"
"18.12.2022 20:00 - 18.12.2022 20:15","n/e","n/e","n/e","9918","10172","9839"
"18.12.2022 20:15 - 18.12.2022 20:30","n/e","n/e","n/e","9990","10240","9908"
"18.12.2022 20:30 - 18.12.2022 20:45","n/e","n/e","n/e","10061","10308","9960"
"18.12.2022 20:45 - 18.12.2022 21:00","n/e","n/e","n/e","10129","10372","9999"
"18.12.2022 21:00 - 18.12.2022 21:15","n/e","n/e","n/e","10213","10460","9913"
"18.12.2022 21:15 - 18.12.2022 21:30","n/e","n/e","n/e","10262","10495","9976"
"18.12.2022 21:30 - 18.12.2022 21:45","n/e","n/e","n/e","10296","10508","10032"
"18.12.2022 21:45 - 18.12.2022 22:00","n/e","n/e","n/e","10321","10507","10079"
"18.12.2022 22:00 - 18.12.2022 22:15","n/e","n/e","n/e","10337","10490","9888"
"18.12.2022 22:15 - 18.12.2022 22:30","n/e","n/e","n/e","10359","10485","9951"
"18.12.2022 22:30 - 18.12.2022 22:45","n/e","n/e","n/e","10387","10490","10014"
"18.12.2022 22:45 - 18.12.2022 23:00","n/e","n/e","n/e","10418","10503","10072"
"18.12.2022 23:00 - 18.12.2022 23:15","n/e","n/e","n/e","10460","10521","10213"
"18.12.2022 23:15 - 18.12.2022 23:30","n/e","n/e","n/e","10484","10538","10224"
"18.12.2022 23:30 - 18.12.2022 23:45","n/e","n/e","n/e","10500","10552","10227"
"18.12.2022 23:45 - 19.12.2022 00:00","n/e","n/e","n/e","10510","10562","10223"
"19.12.2022 00:00 - 19.12.2022 00:15","n/e","n/e","n/e","10127","10577","10577"
"19.12.2022 00:15 - 19.12.2022 00:30","n/e","n/e","n/e","10121","10557","10557"
"19.12.2022 00:30 - 19.12.2022 00:45","n/e","n/e","n/e","10111","10532","10532"
"19.12.2022 00:45 - 19.12.2022 01:00","n/e","n/e","n/e","10099","10504","10504"
"19.12.2022 01:00 - 19.12.2022 01:15","n/e","n/e","n/e","10077","10676","10676"
"19.12.2022 01:15 - 19.12.2022 01:30","n/e","n/e","n/e","10072","10641","10641"
"19.12.2022 01:30 - 19.12.2022 01:45","n/e","n/e","n/e","10075","10609","10609"
"19.12.2022 01:45 - 19.12.2022 02:00","n/e","n/e","n/e","10085","10581","10581"
"19.12.2022 02:00 - 19.12.2022 02:15","n/e","n/e","n/e","10092","10715","10715"
"19.12.2022 02:15 - 19.12.2022 02:30","n/e","n/e","n/e","10115","10674","10674"
"19.12.2022 02:30 - 19.12.2022 02:45","n/e","n/e","n/e","10143","10636","10636"
"19.12.2022 02:45 - 19.12.2022 03:00","n/e","n/e","n/e","10175","10605","10605"
"19.12.2022 03:00 - 19.12.2022 03:15","n/e","n/e","n/e","10205","10514","10514"
"19.12.2022 03:15 - 19.12.2022 03:30","n/e","n/e","n/e","10244","10506","10506"
"19.12.2022 03:30 - 19.12.2022 03:45","n/e","n/e","n/e","10284","10507","10507"
"19.12.2022 03:45 - 19.12.2022 04:00","n/e","n/e","n/e","10325","10515","10515"
"19.12.2022 04:00 - 19.12.2022 04:15","n/e","n/e","n/e","10371","10622","10622"
"19.12.2022 04:15 - 19.12.2022 04:30","n/e","n/e","n/e","10408","10628","10628"
"19.12.2022 04:30 - 19.12.2022 04:45","n/e","n/e","n/e","10441","10633","10633"
"19.12.2022 04:45 - 19.12.2022 05:00","n/e","n/e","n/e","10470","10638","10638"
"19.12.2022 05:00 - 19.12.2022 05:15","n/e","n/e","n/e","10503","10885","10885"
"19.12.2022 05:15 - 19.12.2022 05:30","n/e","n/e","n/e","10523","10883","10883"
"19.12.2022 05:30 - 19.12.2022 05:45","n/e","n/e","n/e","10539","10882","10882"
"19.12.2022 05:45 - 19.12.2022 06:00","n/e","n/e","n/e","10554","10881","10881"
"19.12.2022 06:00 - 19.12.2022 06:15","n/e","n/e","n/e","10563","11022","11022"
"19.12.2022 06:15 - 19.12.2022 06:30","n/e","n/e","n/e","10579","11023","11023"
"19.12.2022 06:30 - 19.12.2022 06:45","n/e","n/e","n/e","10598","11025","11025"
"19.12.2022 06:45 - 19.12.2022 07:00","n/e","n/e","n/e","10620","11027","11027"
"19.12.2022 07:00 - 19.12.2022 07:15","n/e","n/e","n/e","10645","11220","11220"
"19.12.2022 07:15 - 19.12.2022 07:30","n/e","n/e","n/e","10667","11216","11216"
"19.12.2022 07:30 - 19.12.2022 07:45","n/e","n/e","n/e","10686","11205","11205"
"19.12.2022 07:45 - 19.12.2022 08:00","n/e","n/e","n/e","10703","11187","11187"
"19.12.2022 08:00 - 19.12.2022 08:15","n/e","n/e","n/e","10727","11119","11119"
"19.12.2022 08:15 - 19.12.2022 08:30","n/e","n/e","n/e","10735","11116","11116"
"19.12.2022 08:30 - 19.12.2022 08:45","n/e","n/e","n/e","10737","11107","11107"
"19.12.2022 08:45 - 19.12.2022 09:00","n/e","n/e","n/e","10730","11089","11089"
"19.12.2022 09:00 - 19.12.2022 09:15","n/e","n/e","n/e","10742","11089","10820"
"19.12.2022 09:15 - 19.12.2022 09:30","n/e","n/e","n/e","10708","11044","10798"
"19.12.2022 09:30 - 19.12.2022 09:45","n/e","n/e","n/e","10655","10981","10765"
"19.12.2022 09:45 - 19.12.2022 10:00","n/e","n/e","n/e","10589","10902","10717"
"19.12.2022 10:00 - 19.12.2022 10:15","n/e","n/e","n/e","10520","10833","10537"
"19.12.2022 10:15 - 19.12.2022 10:30","n/e","n/e","n/e","10440","10730","10463"
"19.12.2022 10:30 - 19.12.2022 10:45","n/e","n/e","n/e","10359","10617","10377"
"19.12.2022 10:45 - 19.12.2022 11:00","n/e","n/e","n/e","10281","10495","10283"
"19.12.2022 11:00 - 19.12.2022 11:15","n/e","n/e","n/e","10191","10380","10076"
"19.12.2022 11:15 - 19.12.2022 11:30","n/e","n/e","n/e","10127","10240","9972"
"19.12.2022 11:30 - 19.12.2022 11:45","n/e","n/e","n/e","10075","10094","9870"
"19.12.2022 11:45 - 19.12.2022 12:00","n/e","n/e","n/e","10036","9954","9776"
"19.12.2022 12:00 - 19.12.2022 12:15","n/e","n/e","n/e","9980","9765","9730"
"19.12.2022 12:15 - 19.12.2022 12:30","n/e","n/e","n/e","9970","9678","9681"
"19.12.2022 12:30 - 19.12.2022 12:45","n/e","n/e","n/e","9977","9635","9646"
"19.12.2022 12:45 - 19.12.2022 13:00","n/e","n/e","n/e","9996","9626","9623"
"19.12.2022 13:00 - 19.12.2022 13:15","n/e","n/e","n/e","10018","9631","9789"
"19.12.2022 13:15 - 19.12.2022 13:30","n/e","n/e","n/e","10051","9649","9769"
"19.12.2022 13:30 - 19.12.2022 13:45","n/e","n/e","n/e","10084","9663","9758"
