"MTU (CET/CEST)","Generation - Wind Offshore [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore [MW] Intraday / BZN|ES","Generation - Wind Offshore [MW] Current / BZN|ES","Generation - Wind Onshore [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore [MW] Intraday / BZN|ES","Generation - Wind Onshore [MW] Current / BZN|ES"
"20.12.2024 21:00 - 20.12.2024 21:15","n/e","n/e","n/e","7341","7126","8182"
"20.12.2024 21:15 - 20.12.2024 21:30","n/e","n/e","n/e","7291","7070","8049"
"20.12.2024 21:30 - 20.12.2024 21:45","n/e","n/e","n/e","7231","7011","7928"
"20.12.2024 21:45 - 20.12.2024 22:00","n/e","n/e","n/e","7167","6953","7820"
"20.12.2024 22:00 - 20.12.2024 22:15","n/e","n/e","n/e","7162","6937","8002"
"20.12.2024 22:15 - 20.12.2024 22:30","n/e","n/e","n/e","7105","6892","7907"
"20.12.2024 22:30 - 20.12.2024 22:45","n/e","n/e","n/e","7061","6858","7828"
"20.12.2024 22:45 - 20.12.2024 23:00","n/e","n/e","n/e","7028","6833","7762"
"20.12.2024 23:00 - 20.12.2024 23:15","n/e","n/e","n/e","7030","6848","8066"
"20.12.2024 23:15 - 20.12.2024 23:30","n/e","n/e","n/e","7020","6831","7997"
"20.12.2024 23:30 - 20.12.2024 23:45","n/e","n/e","n/e","7018","6814","7936"
"20.12.2024 23:45 - 21.12.2024 00:00","n/e","n/e","n/e","7018","6796","7880"
"21.12.2024 00:00 - 21.12.2024 00:15","n/e","n/e","n/e","7591","8755","8755"
"21.12.2024 00:15 - 21.12.2024 00:30","n/e","n/e","n/e","7597","8684","8684"
"21.12.2024 00:30 - 21.12.2024 00:45","n/e","n/e","n/e","7580","8612","8612"
"21.12.2024 00:45 - 21.12.2024 01:00","n/e","n/e","n/e","7545","8539","8539"
"21.12.2024 01:00 - 21.12.2024 01:15","n/e","n/e","n/e","7512","8275","8275"
"21.12.2024 01:15 - 21.12.2024 01:30","n/e","n/e","n/e","7464","8226","8226"
"21.12.2024 01:30 - 21.12.2024 01:45","n/e","n/e","n/e","7420","8177","8177"
"21.12.2024 01:45 - 21.12.2024 02:00","n/e","n/e","n/e","7379","8127","8127"
"21.12.2024 02:00 - 21.12.2024 02:15","n/e","n/e","n/e","7347","8198","8198"
"21.12.2024 02:15 - 21.12.2024 02:30","n/e","n/e","n/e","7306","8152","8152"
"21.12.2024 02:30 - 21.12.2024 02:45","n/e","n/e","n/e","7262","8111","8111"
"21.12.2024 02:45 - 21.12.2024 03:00","n/e","n/e","n/e","7224","8072","8072"
"21.12.2024 03:00 - 21.12.2024 03:15","n/e","n/e","n/e","7151","8164","8164"
"21.12.2024 03:15 - 21.12.2024 03:30","n/e","n/e","n/e","7152","8124","8124"
"21.12.2024 03:30 - 21.12.2024 03:45","n/e","n/e","n/e","7183","8090","8090"
"21.12.2024 03:45 - 21.12.2024 04:00","n/e","n/e","n/e","7234","8062","8062"
"21.12.2024 04:00 - 21.12.2024 04:15","n/e","n/e","n/e","7310","8036","8036"
"21.12.2024 04:15 - 21.12.2024 04:30","n/e","n/e","n/e","7360","8016","8016"
"21.12.2024 04:30 - 21.12.2024 04:45","n/e","n/e","n/e","7392","8001","8001"
"21.12.2024 04:45 - 21.12.2024 05:00","n/e","n/e","n/e","7406","7987","7987"
"21.12.2024 05:00 - 21.12.2024 05:15","n/e","n/e","n/e","7420","8327","8327"
"21.12.2024 05:15 - 21.12.2024 05:30","n/e","n/e","n/e","7406","8265","8265"
"21.12.2024 05:30 - 21.12.2024 05:45","n/e","n/e","n/e","7383","8212","8212"
"21.12.2024 05:45 - 21.12.2024 06:00","n/e","n/e","n/e","7354","8165","8165"
"21.12.2024 06:00 - 21.12.2024 06:15","n/e","n/e","n/e","7319","8377","8377"
"21.12.2024 06:15 - 21.12.2024 06:30","n/e","n/e","n/e","7295","8279","8279"
"21.12.2024 06:30 - 21.12.2024 06:45","n/e","n/e","n/e","7279","8186","8186"
"21.12.2024 06:45 - 21.12.2024 07:00","n/e","n/e","n/e","7266","8096","8096"
"21.12.2024 07:00 - 21.12.2024 07:15","n/e","n/e","n/e","7271","8227","8227"
"21.12.2024 07:15 - 21.12.2024 07:30","n/e","n/e","n/e","7246","8116","8116"
"21.12.2024 07:30 - 21.12.2024 07:45","n/e","n/e","n/e","7207","8006","8006"
"21.12.2024 07:45 - 21.12.2024 08:00","n/e","n/e","n/e","7153","7893","7893"
"21.12.2024 08:00 - 21.12.2024 08:15","n/e","n/e","n/e","7102","8005","8005"
"21.12.2024 08:15 - 21.12.2024 08:30","n/e","n/e","n/e","7018","7883","7883"
"21.12.2024 08:30 - 21.12.2024 08:45","n/e","n/e","n/e","6920","7752","7752"
"21.12.2024 08:45 - 21.12.2024 09:00","n/e","n/e","n/e","6806","7609","7609"
"21.12.2024 09:00 - 21.12.2024 09:15","n/e","n/e","n/e","6709","7491","8018"
"21.12.2024 09:15 - 21.12.2024 09:30","n/e","n/e","n/e","6555","7316","7808"
"21.12.2024 09:30 - 21.12.2024 09:45","n/e","n/e","n/e","6380","7125","7583"
"21.12.2024 09:45 - 21.12.2024 10:00","n/e","n/e","n/e","6195","6922","7350"
"21.12.2024 10:00 - 21.12.2024 10:15","n/e","n/e","n/e","5974","6706","7453"
"21.12.2024 10:15 - 21.12.2024 10:30","n/e","n/e","n/e","5804","6501","7212"
"21.12.2024 10:30 - 21.12.2024 10:45","n/e","n/e","n/e","5657","6308","6984"
"21.12.2024 10:45 - 21.12.2024 11:00","n/e","n/e","n/e","5531","6130","6771"
"21.12.2024 11:00 - 21.12.2024 11:15","n/e","n/e","n/e","5395","5932","6451"
"21.12.2024 11:15 - 21.12.2024 11:30","n/e","n/e","n/e","5301","5788","6291"
"21.12.2024 11:30 - 21.12.2024 11:45","n/e","n/e","n/e","5217","5670","6151"
"21.12.2024 11:45 - 21.12.2024 12:00","n/e","n/e","n/e","5146","5573","6029"
"21.12.2024 12:00 - 21.12.2024 12:15","n/e","n/e","n/e","5047","5469","5510"
"21.12.2024 12:15 - 21.12.2024 12:30","n/e","n/e","n/e","5007","5407","5461"
"21.12.2024 12:30 - 21.12.2024 12:45","n/e","n/e","n/e","4986","5386","5427"
"21.12.2024 12:45 - 21.12.2024 13:00","n/e","n/e","n/e","4976","5372","5404"
"21.12.2024 13:00 - 21.12.2024 13:15","n/e","n/e","n/e","4980","5364","5712"
"21.12.2024 13:15 - 21.12.2024 13:30","n/e","n/e","n/e","4970","5354","5674"
"21.12.2024 13:30 - 21.12.2024 13:45","n/e","n/e","n/e","4951","5340","5634"
"21.12.2024 13:45 - 21.12.2024 14:00","n/e","n/e","n/e","4929","5324","5589"
"21.12.2024 14:00 - 21.12.2024 14:15","n/e","n/e","n/e","4884","5305","6424"
"21.12.2024 14:15 - 21.12.2024 14:30","n/e","n/e","n/e","4878","5286","6335"
"21.12.2024 14:30 - 21.12.2024 14:45","n/e","n/e","n/e","4891","5267","6243"
"21.12.2024 14:45 - 21.12.2024 15:00","n/e","n/e","n/e","4919","5251","6150"
"21.12.2024 15:00 - 21.12.2024 15:15","n/e","n/e","n/e","4949","5220","6096"
"21.12.2024 15:15 - 21.12.2024 15:30","n/e","n/e","n/e","4994","5222","6024"
"21.12.2024 15:30 - 21.12.2024 15:45","n/e","n/e","n/e","5042","5237","5965"
"21.12.2024 15:45 - 21.12.2024 16:00","n/e","n/e","n/e","5096","5269","5921"
"21.12.2024 16:00 - 21.12.2024 16:15","n/e","n/e","n/e","5138","5294","5563"
"21.12.2024 16:15 - 21.12.2024 16:30","n/e","n/e","n/e","5214","5364","5591"
"21.12.2024 16:30 - 21.12.2024 16:45","n/e","n/e","n/e","5306","5454","5650"
"21.12.2024 16:45 - 21.12.2024 17:00","n/e","n/e","n/e","5411","5563","5733"
"21.12.2024 17:00 - 21.12.2024 17:15","n/e","n/e","n/e","5529","5681","6052"
"21.12.2024 17:15 - 21.12.2024 17:30","n/e","n/e","n/e","5648","5813","6149"
"21.12.2024 17:30 - 21.12.2024 17:45","n/e","n/e","n/e","5769","5950","6259"
"21.12.2024 17:45 - 21.12.2024 18:00","n/e","n/e","n/e","5888","6090","6376"
"21.12.2024 18:00 - 21.12.2024 18:15","n/e","n/e","n/e","5892","6166","6144"
"21.12.2024 18:15 - 21.12.2024 18:30","n/e","n/e","n/e","5998","6294","6260"
"21.12.2024 18:30 - 21.12.2024 18:45","n/e","n/e","n/e","6096","6412","6371"
"21.12.2024 18:45 - 21.12.2024 19:00","n/e","n/e","n/e","6185","6518","6475"
"21.12.2024 19:00 - 21.12.2024 19:15","n/e","n/e","n/e","6266","6592","6699"
"21.12.2024 19:15 - 21.12.2024 19:30","n/e","n/e","n/e","6337","6671","6744"
"21.12.2024 19:30 - 21.12.2024 19:45","n/e","n/e","n/e","6397","6734","6784"
"21.12.2024 19:45 - 21.12.2024 20:00","n/e","n/e","n/e","6448","6785","6819"
"21.12.2024 20:00 - 21.12.2024 20:15","n/e","n/e","n/e","6390","6687","6893"
"21.12.2024 20:15 - 21.12.2024 20:30","n/e","n/e","n/e","6418","6725","6878"
"21.12.2024 20:30 - 21.12.2024 20:45","n/e","n/e","n/e","6434","6760","6866"
"21.12.2024 20:45 - 21.12.2024 21:00","n/e","n/e","n/e","6442","6792","6858"
"21.12.2024 21:00 - 21.12.2024 21:15","n/e","n/e","n/e","6419","6782","7076"
"21.12.2024 21:15 - 21.12.2024 21:30","n/e","n/e","n/e","6415","6801","7048"
"21.12.2024 21:30 - 21.12.2024 21:45","n/e","n/e","n/e","6408","6811","7018"
"21.12.2024 21:45 - 21.12.2024 22:00","n/e","n/e","n/e","6403","6812","6991"
"21.12.2024 22:00 - 21.12.2024 22:15","n/e","n/e","n/e","6488","6893","7281"
"21.12.2024 22:15 - 21.12.2024 22:30","n/e","n/e","n/e","6495","6884","7250"
"21.12.2024 22:30 - 21.12.2024 22:45","n/e","n/e","n/e","6512","6872","7224"
"21.12.2024 22:45 - 21.12.2024 23:00","n/e","n/e","n/e","6537","6862","7202"
"21.12.2024 23:00 - 21.12.2024 23:15","n/e","n/e","n/e","6795","7108","7487"
"21.12.2024 23:15 - 21.12.2024 23:30","n/e","n/e","n/e","6831","7112","7477"
"21.12.2024 23:30 - 21.12.2024 23:45","n/e","n/e","n/e","6868","7128","7478"
"21.12.2024 23:45 - 22.12.2024 00:00","n/e","n/e","n/e","6907","7158","7486"
"22.12.2024 00:00 - 22.12.2024 00:15","n/e","n/e","n/e","7274","7445","7445"
"22.12.2024 00:15 - 22.12.2024 00:30","n/e","n/e","n/e","7318","7452","7452"
"22.12.2024 00:30 - 22.12.2024 00:45","n/e","n/e","n/e","7354","7456","7456"
"22.12.2024 00:45 - 22.12.2024 01:00","n/e","n/e","n/e","7385","7458","7458"
"22.12.2024 01:00 - 22.12.2024 01:15","n/e","n/e","n/e","7400","7808","7808"
"22.12.2024 01:15 - 22.12.2024 01:30","n/e","n/e","n/e","7437","7799","7799"
"22.12.2024 01:30 - 22.12.2024 01:45","n/e","n/e","n/e","7483","7792","7792"
"22.12.2024 01:45 - 22.12.2024 02:00","n/e","n/e","n/e","7536","7787","7787"
"22.12.2024 02:00 - 22.12.2024 02:15","n/e","n/e","n/e","7596","8381","8381"
"22.12.2024 02:15 - 22.12.2024 02:30","n/e","n/e","n/e","7651","8361","8361"
"22.12.2024 02:30 - 22.12.2024 02:45","n/e","n/e","n/e","7704","8349","8349"
"22.12.2024 02:45 - 22.12.2024 03:00","n/e","n/e","n/e","7758","8347","8347"
"22.12.2024 03:00 - 22.12.2024 03:15","n/e","n/e","n/e","7804","8380","8380"
"22.12.2024 03:15 - 22.12.2024 03:30","n/e","n/e","n/e","7872","8333","8333"
"22.12.2024 03:30 - 22.12.2024 03:45","n/e","n/e","n/e","7952","8327","8327"
"22.12.2024 03:45 - 22.12.2024 04:00","n/e","n/e","n/e","8039","8357","8357"
"22.12.2024 04:00 - 22.12.2024 04:15","n/e","n/e","n/e","8146","8598","8598"
"22.12.2024 04:15 - 22.12.2024 04:30","n/e","n/e","n/e","8233","8561","8561"
"22.12.2024 04:30 - 22.12.2024 04:45","n/e","n/e","n/e","8311","8546","8546"
"22.12.2024 04:45 - 22.12.2024 05:00","n/e","n/e","n/e","8381","8552","8552"
"22.12.2024 05:00 - 22.12.2024 05:15","n/e","n/e","n/e","8450","8900","8900"
"22.12.2024 05:15 - 22.12.2024 05:30","n/e","n/e","n/e","8503","8902","8902"
"22.12.2024 05:30 - 22.12.2024 05:45","n/e","n/e","n/e","8547","8899","8899"
"22.12.2024 05:45 - 22.12.2024 06:00","n/e","n/e","n/e","8585","8894","8894"
"22.12.2024 06:00 - 22.12.2024 06:15","n/e","n/e","n/e","8640","9175","9175"
"22.12.2024 06:15 - 22.12.2024 06:30","n/e","n/e","n/e","8670","9184","9184"
"22.12.2024 06:30 - 22.12.2024 06:45","n/e","n/e","n/e","8699","9194","9194"
"22.12.2024 06:45 - 22.12.2024 07:00","n/e","n/e","n/e","8726","9204","9204"
"22.12.2024 07:00 - 22.12.2024 07:15","n/e","n/e","n/e","8755","9709","9709"
"22.12.2024 07:15 - 22.12.2024 07:30","n/e","n/e","n/e","8773","9680","9680"
"22.12.2024 07:30 - 22.12.2024 07:45","n/e","n/e","n/e","8786","9642","9642"
"22.12.2024 07:45 - 22.12.2024 08:00","n/e","n/e","n/e","8791","9597","9597"
"22.12.2024 08:00 - 22.12.2024 08:15","n/e","n/e","n/e","8810","9767","9767"
"22.12.2024 08:15 - 22.12.2024 08:30","n/e","n/e","n/e","8798","9734","9734"
"22.12.2024 08:30 - 22.12.2024 08:45","n/e","n/e","n/e","8775","9682","9682"
"22.12.2024 08:45 - 22.12.2024 09:00","n/e","n/e","n/e","8743","9617","9617"
"22.12.2024 09:00 - 22.12.2024 09:15","n/e","n/e","n/e","8726","9538","9726"
"22.12.2024 09:15 - 22.12.2024 09:30","n/e","n/e","n/e","8675","9464","9663"
"22.12.2024 09:30 - 22.12.2024 09:45","n/e","n/e","n/e","8616","9393","9590"
"22.12.2024 09:45 - 22.12.2024 10:00","n/e","n/e","n/e","8551","9327","9507"
"22.12.2024 10:00 - 22.12.2024 10:15","n/e","n/e","n/e","8477","9270","9593"
"22.12.2024 10:15 - 22.12.2024 10:30","n/e","n/e","n/e","8403","9207","9490"
"22.12.2024 10:30 - 22.12.2024 10:45","n/e","n/e","n/e","8328","9145","9374"
"22.12.2024 10:45 - 22.12.2024 11:00","n/e","n/e","n/e","8260","9089","9259"
"22.12.2024 11:00 - 22.12.2024 11:15","n/e","n/e","n/e","8146","8997","8981"
"22.12.2024 11:15 - 22.12.2024 11:30","n/e","n/e","n/e","8122","8965","8965"
"22.12.2024 11:30 - 22.12.2024 11:45","n/e","n/e","n/e","8133","8954","8974"
"22.12.2024 11:45 - 22.12.2024 12:00","n/e","n/e","n/e","8180","8967","9007"
"22.12.2024 12:00 - 22.12.2024 12:15","n/e","n/e","n/e","8204","8957","8863"
"22.12.2024 12:15 - 22.12.2024 12:30","n/e","n/e","n/e","8322","9027","8986"
"22.12.2024 12:30 - 22.12.2024 12:45","n/e","n/e","n/e","8475","9164","9126"
"22.12.2024 12:45 - 22.12.2024 13:00","n/e","n/e","n/e","8655","9331","9278"
"22.12.2024 13:00 - 22.12.2024 13:15","n/e","n/e","n/e","8863","9522","9685"
"22.12.2024 13:15 - 22.12.2024 13:30","n/e","n/e","n/e","9076","9734","9877"
"22.12.2024 13:30 - 22.12.2024 13:45","n/e","n/e","n/e","9293","9961","10080"
"22.12.2024 13:45 - 22.12.2024 14:00","n/e","n/e","n/e","9513","10197","10290"
"22.12.2024 14:00 - 22.12.2024 14:15","n/e","n/e","n/e","9741","10436","10796"
"22.12.2024 14:15 - 22.12.2024 14:30","n/e","n/e","n/e","9967","10676","11015"
"22.12.2024 14:30 - 22.12.2024 14:45","n/e","n/e","n/e","10195","10910","11248"
"22.12.2024 14:45 - 22.12.2024 15:00","n/e","n/e","n/e","10426","11139","11489"
"22.12.2024 15:00 - 22.12.2024 15:15","n/e","n/e","n/e","10628","11342","12157"
"22.12.2024 15:15 - 22.12.2024 15:30","n/e","n/e","n/e","10868","11562","12351"
"22.12.2024 15:30 - 22.12.2024 15:45","n/e","n/e","n/e","11115","11780","12560"
"22.12.2024 15:45 - 22.12.2024 16:00","n/e","n/e","n/e","11367","11994","12778"
"22.12.2024 16:00 - 22.12.2024 16:15","n/e","n/e","n/e","11602","12223","11529"
"22.12.2024 16:15 - 22.12.2024 16:30","n/e","n/e","n/e","11864","12428","11770"
"22.12.2024 16:30 - 22.12.2024 16:45","n/e","n/e","n/e","12128","12626","12010"
"22.12.2024 16:45 - 22.12.2024 17:00","n/e","n/e","n/e","12389","12818","12250"
"22.12.2024 17:00 - 22.12.2024 17:15","n/e","n/e","n/e","12436","12753","12571"
"22.12.2024 17:15 - 22.12.2024 17:30","n/e","n/e","n/e","12668","12925","12769"
"22.12.2024 17:30 - 22.12.2024 17:45","n/e","n/e","n/e","12880","13086","12960"
"22.12.2024 17:45 - 22.12.2024 18:00","n/e","n/e","n/e","13070","13237","13140"
"22.12.2024 18:00 - 22.12.2024 18:15","n/e","n/e","n/e","12856","12967","13950"
"22.12.2024 18:15 - 22.12.2024 18:30","n/e","n/e","n/e","12991","13076","14001"
"22.12.2024 18:30 - 22.12.2024 18:45","n/e","n/e","n/e","13109","13170","14023"
"22.12.2024 18:45 - 22.12.2024 19:00","n/e","n/e","n/e","13209","13249","14022"
"22.12.2024 19:00 - 22.12.2024 19:15","n/e","n/e","n/e","13417","13448","15019"
"22.12.2024 19:15 - 22.12.2024 19:30","n/e","n/e","n/e","13478","13503","14951"
"22.12.2024 19:30 - 22.12.2024 19:45","n/e","n/e","n/e","13520","13547","14886"
"22.12.2024 19:45 - 22.12.2024 20:00","n/e","n/e","n/e","13546","13581","14821"
"22.12.2024 20:00 - 22.12.2024 20:15","n/e","n/e","n/e","13590","13672","15412"
"22.12.2024 20:15 - 22.12.2024 20:30","n/e","n/e","n/e","13597","13683","15304"
"22.12.2024 20:30 - 22.12.2024 20:45","n/e","n/e","n/e","13600","13682","15199"
"22.12.2024 20:45 - 22.12.2024 21:00","n/e","n/e","n/e","13602","13673","15098"
"22.12.2024 21:00 - 22.12.2024 21:15","n/e","n/e","n/e","13634","13670","15128"
"22.12.2024 21:15 - 22.12.2024 21:30","n/e","n/e","n/e","13638","13655","15028"
"22.12.2024 21:30 - 22.12.2024 21:45","n/e","n/e","n/e","13643","13641","14939"
"22.12.2024 21:45 - 22.12.2024 22:00","n/e","n/e","n/e","13651","13628","14861"
"22.12.2024 22:00 - 22.12.2024 22:15","n/e","n/e","n/e","13814","13763","14689"
"22.12.2024 22:15 - 22.12.2024 22:30","n/e","n/e","n/e","13823","13751","14634"
"22.12.2024 22:30 - 22.12.2024 22:45","n/e","n/e","n/e","13831","13739","14583"
"22.12.2024 22:45 - 22.12.2024 23:00","n/e","n/e","n/e","13839","13727","14537"
"22.12.2024 23:00 - 22.12.2024 23:15","n/e","n/e","n/e","14114","13964","15063"
"22.12.2024 23:15 - 22.12.2024 23:30","n/e","n/e","n/e","14121","13956","15011"
"22.12.2024 23:30 - 22.12.2024 23:45","n/e","n/e","n/e","14127","13954","14957"
"22.12.2024 23:45 - 23.12.2024 00:00","n/e","n/e","n/e","14135","13955","14903"
"23.12.2024 00:00 - 23.12.2024 00:15","n/e","n/e","n/e","14177","14486","14486"
"23.12.2024 00:15 - 23.12.2024 00:30","n/e","n/e","n/e","14173","14475","14475"
"23.12.2024 00:30 - 23.12.2024 00:45","n/e","n/e","n/e","14174","14461","14461"
"23.12.2024 00:45 - 23.12.2024 01:00","n/e","n/e","n/e","14179","14445","14445"
"23.12.2024 01:00 - 23.12.2024 01:15","n/e","n/e","n/e","14174","15031","15031"
"23.12.2024 01:15 - 23.12.2024 01:30","n/e","n/e","n/e","14191","15012","15012"
"23.12.2024 01:30 - 23.12.2024 01:45","n/e","n/e","n/e","14212","14991","14991"
"23.12.2024 01:45 - 23.12.2024 02:00","n/e","n/e","n/e","14237","14968","14968"
"23.12.2024 02:00 - 23.12.2024 02:15","n/e","n/e","n/e","14269","15050","15050"
"23.12.2024 02:15 - 23.12.2024 02:30","n/e","n/e","n/e","14292","15024","15024"
"23.12.2024 02:30 - 23.12.2024 02:45","n/e","n/e","n/e","14309","14992","14992"
"23.12.2024 02:45 - 23.12.2024 03:00","n/e","n/e","n/e","14322","14955","14955"
"23.12.2024 03:00 - 23.12.2024 03:15","n/e","n/e","n/e","14342","15002","15002"
"23.12.2024 03:15 - 23.12.2024 03:30","n/e","n/e","n/e","14347","14959","14959"
"23.12.2024 03:30 - 23.12.2024 03:45","n/e","n/e","n/e","14349","14912","14912"
"23.12.2024 03:45 - 23.12.2024 04:00","n/e","n/e","n/e","14350","14867","14867"
"23.12.2024 04:00 - 23.12.2024 04:15","n/e","n/e","n/e","14347","15155","15155"
"23.12.2024 04:15 - 23.12.2024 04:30","n/e","n/e","n/e","14351","15110","15110"
"23.12.2024 04:30 - 23.12.2024 04:45","n/e","n/e","n/e","14357","15070","15070"
"23.12.2024 04:45 - 23.12.2024 05:00","n/e","n/e","n/e","14364","15034","15034"
"23.12.2024 05:00 - 23.12.2024 05:15","n/e","n/e","n/e","14376","14716","14716"
"23.12.2024 05:15 - 23.12.2024 05:30","n/e","n/e","n/e","14374","14709","14709"
"23.12.2024 05:30 - 23.12.2024 05:45","n/e","n/e","n/e","14364","14695","14695"
"23.12.2024 05:45 - 23.12.2024 06:00","n/e","n/e","n/e","14348","14671","14671"
"23.12.2024 06:00 - 23.12.2024 06:15","n/e","n/e","n/e","14353","14827","14827"
"23.12.2024 06:15 - 23.12.2024 06:30","n/e","n/e","n/e","14337","14789","14789"
"23.12.2024 06:30 - 23.12.2024 06:45","n/e","n/e","n/e","14325","14730","14730"
"23.12.2024 06:45 - 23.12.2024 07:00","n/e","n/e","n/e","14316","14656","14656"
"23.12.2024 07:00 - 23.12.2024 07:15","n/e","n/e","n/e","14300","15275","15275"
"23.12.2024 07:15 - 23.12.2024 07:30","n/e","n/e","n/e","14284","15187","15187"
"23.12.2024 07:30 - 23.12.2024 07:45","n/e","n/e","n/e","14259","15100","15100"
"23.12.2024 07:45 - 23.12.2024 08:00","n/e","n/e","n/e","14229","15011","15011"
"23.12.2024 08:00 - 23.12.2024 08:15","n/e","n/e","n/e","14176","14641","14641"
"23.12.2024 08:15 - 23.12.2024 08:30","n/e","n/e","n/e","14146","14584","14584"
"23.12.2024 08:30 - 23.12.2024 08:45","n/e","n/e","n/e","14119","14518","14518"
"23.12.2024 08:45 - 23.12.2024 09:00","n/e","n/e","n/e","14092","14444","14444"
"23.12.2024 09:00 - 23.12.2024 09:15","n/e","n/e","n/e","14063","14377","15441"
"23.12.2024 09:15 - 23.12.2024 09:30","n/e","n/e","n/e","14016","14284","15295"
"23.12.2024 09:30 - 23.12.2024 09:45","n/e","n/e","n/e","13954","14186","15143"
"23.12.2024 09:45 - 23.12.2024 10:00","n/e","n/e","n/e","13882","14087","14991"
"23.12.2024 10:00 - 23.12.2024 10:15","n/e","n/e","n/e","13741","13965","14907"
"23.12.2024 10:15 - 23.12.2024 10:30","n/e","n/e","n/e","13678","13882","14791"
"23.12.2024 10:30 - 23.12.2024 10:45","n/e","n/e","n/e","13631","13818","14683"
"23.12.2024 10:45 - 23.12.2024 11:00","n/e","n/e","n/e","13601","13777","14587"
"23.12.2024 11:00 - 23.12.2024 11:15","n/e","n/e","n/e","13665","13854","14605"
"23.12.2024 11:15 - 23.12.2024 11:30","n/e","n/e","n/e","13664","13851","14555"
"23.12.2024 11:30 - 23.12.2024 11:45","n/e","n/e","n/e","13677","13867","14533"
"23.12.2024 11:45 - 23.12.2024 12:00","n/e","n/e","n/e","13698","13890","14528"
"23.12.2024 12:00 - 23.12.2024 12:15","n/e","n/e","n/e","13831","14077","14007"
"23.12.2024 12:15 - 23.12.2024 12:30","n/e","n/e","n/e","13857","14057","14050"
"23.12.2024 12:30 - 23.12.2024 12:45","n/e","n/e","n/e","13880","14008","14090"
"23.12.2024 12:45 - 23.12.2024 13:00","n/e","n/e","n/e","13898","13933","14122"
"23.12.2024 13:00 - 23.12.2024 13:15","n/e","n/e","n/e","13899","13804","12685"
"23.12.2024 13:15 - 23.12.2024 13:30","n/e","n/e","n/e","13906","13747","12792"
"23.12.2024 13:30 - 23.12.2024 13:45","n/e","n/e","n/e","13905","13727","12879"
"23.12.2024 13:45 - 23.12.2024 14:00","n/e","n/e","n/e","13897","13737","12949"
"23.12.2024 14:00 - 23.12.2024 14:15","n/e","n/e","n/e","13826","13692","12960"
"23.12.2024 14:15 - 23.12.2024 14:30","n/e","n/e","n/e","13806","13718","13015"
"23.12.2024 14:30 - 23.12.2024 14:45","n/e","n/e","n/e","13780","13733","13072"
"23.12.2024 14:45 - 23.12.2024 15:00","n/e","n/e","n/e","13752","13738","13128"
"23.12.2024 15:00 - 23.12.2024 15:15","n/e","n/e","n/e","13688","13715","13175"
"23.12.2024 15:15 - 23.12.2024 15:30","n/e","n/e","n/e","13664","13707","13222"
"23.12.2024 15:30 - 23.12.2024 15:45","n/e","n/e","n/e","13645","13698","13258"
"23.12.2024 15:45 - 23.12.2024 16:00","n/e","n/e","n/e","13636","13694","13291"
"23.12.2024 16:00 - 23.12.2024 16:15","n/e","n/e","n/e","13466","13510","13171"
"23.12.2024 16:15 - 23.12.2024 16:30","n/e","n/e","n/e","13487","13541","13222"
"23.12.2024 16:30 - 23.12.2024 16:45","n/e","n/e","n/e","13527","13598","13294"
"23.12.2024 16:45 - 23.12.2024 17:00","n/e","n/e","n/e","13581","13674","13387"
"23.12.2024 17:00 - 23.12.2024 17:15","n/e","n/e","n/e","13662","13799","13503"
"23.12.2024 17:15 - 23.12.2024 17:30","n/e","n/e","n/e","13725","13885","13624"
"23.12.2024 17:30 - 23.12.2024 17:45","n/e","n/e","n/e","13783","13963","13684"
"23.12.2024 17:45 - 23.12.2024 18:00","n/e","n/e","n/e","13833","14031","13748"
"23.12.2024 18:00 - 23.12.2024 18:15","n/e","n/e","n/e","13930","14128","13865"
"23.12.2024 18:15 - 23.12.2024 18:30","n/e","n/e","n/e","13958","14175","13923"
"23.12.2024 18:30 - 23.12.2024 18:45","n/e","n/e","n/e","13970","14211","13969"
"23.12.2024 18:45 - 23.12.2024 19:00","n/e","n/e","n/e","13967","14235","14005"
"23.12.2024 19:00 - 23.12.2024 19:15","n/e","n/e","n/e","14013","14303","14070"
"23.12.2024 19:15 - 23.12.2024 19:30","n/e","n/e","n/e","13979","14299","14081"
"23.12.2024 19:30 - 23.12.2024 19:45","n/e","n/e","n/e","13931","14279","14081"
"23.12.2024 19:45 - 23.12.2024 20:00","n/e","n/e","n/e","13868","14245","14069"
"23.12.2024 20:00 - 23.12.2024 20:15","n/e","n/e","n/e","13778","14173","15133"
"23.12.2024 20:15 - 23.12.2024 20:30","n/e","n/e","n/e","13689","14115","14992"
"23.12.2024 20:30 - 23.12.2024 20:45","n/e","n/e","n/e","13590","14048","14849"
"23.12.2024 20:45 - 23.12.2024 21:00","n/e","n/e","n/e","13484","13974","14701"
"23.12.2024 21:00 - 23.12.2024 21:15","n/e","n/e","n/e","13328","13867","14501"
"23.12.2024 21:15 - 23.12.2024 21:30","n/e","n/e","n/e","13226","13780","14314"
"23.12.2024 21:30 - 23.12.2024 21:45","n/e","n/e","n/e","13132","13687","14124"
"23.12.2024 21:45 - 23.12.2024 22:00","n/e","n/e","n/e","13043","13592","13934"
"23.12.2024 22:00 - 23.12.2024 22:15","n/e","n/e","n/e","12939","13483","14452"
"23.12.2024 22:15 - 23.12.2024 22:30","n/e","n/e","n/e","12849","13387","14243"
