"MTU (CET/CEST)","Generation - Wind Offshore [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore [MW] Intraday / BZN|ES","Generation - Wind Offshore [MW] Current / BZN|ES","Generation - Wind Onshore [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore [MW] Intraday / BZN|ES","Generation - Wind Onshore [MW] Current / BZN|ES"
"14.11.2021 11:00 - 14.11.2021 12:00","n/e","n/e","n/e","8461","8174","8809"
"14.11.2021 12:00 - 14.11.2021 13:00","n/e","n/e","n/e","8200","8019","8874"
"14.11.2021 13:00 - 14.11.2021 14:00","n/e","n/e","n/e","8313","8228","9000"
"14.11.2021 14:00 - 14.11.2021 15:00","n/e","n/e","n/e","8478","8466","9038"
"14.11.2021 15:00 - 14.11.2021 16:00","n/e","n/e","n/e","8753","8841","9301"
"14.11.2021 16:00 - 14.11.2021 17:00","n/e","n/e","n/e","9144","9290","9730"
"14.11.2021 17:00 - 14.11.2021 18:00","n/e","n/e","n/e","9515","9617","10148"
"14.11.2021 18:00 - 14.11.2021 19:00","n/e","n/e","n/e","9883","9941","10654"
"14.11.2021 19:00 - 14.11.2021 20:00","n/e","n/e","n/e","9900","10092","11231"
"14.11.2021 20:00 - 14.11.2021 21:00","n/e","n/e","n/e","9915","10092","11016"
"14.11.2021 21:00 - 14.11.2021 22:00","n/e","n/e","n/e","9933","10069","10706"
"14.11.2021 22:00 - 14.11.2021 23:00","n/e","n/e","n/e","9950","10111","10406"
"14.11.2021 23:00 - 15.11.2021 00:00","n/e","n/e","n/e","9959","10183","10265"
"15.11.2021 00:00 - 15.11.2021 01:00","n/e","n/e","n/e","10367","10161","10161"
"15.11.2021 01:00 - 15.11.2021 02:00","n/e","n/e","n/e","10345","10410","10410"
"15.11.2021 02:00 - 15.11.2021 03:00","n/e","n/e","n/e","10588","10372","10372"
"15.11.2021 03:00 - 15.11.2021 04:00","n/e","n/e","n/e","10730","10418","10418"
"15.11.2021 04:00 - 15.11.2021 05:00","n/e","n/e","n/e","10993","10929","10929"
"15.11.2021 05:00 - 15.11.2021 06:00","n/e","n/e","n/e","11251","11291","11291"
"15.11.2021 06:00 - 15.11.2021 07:00","n/e","n/e","n/e","11515","11399","11399"
"15.11.2021 07:00 - 15.11.2021 08:00","n/e","n/e","n/e","11655","11483","11483"
"15.11.2021 08:00 - 15.11.2021 09:00","n/e","n/e","n/e","11714","11494","11546"
"15.11.2021 09:00 - 15.11.2021 10:00","n/e","n/e","n/e","11843","11406","11053"
"15.11.2021 10:00 - 15.11.2021 11:00","n/e","n/e","n/e","12042","11512","10922"
"15.11.2021 11:00 - 15.11.2021 12:00","n/e","n/e","n/e","12268","11813","11443"
"15.11.2021 12:00 - 15.11.2021 13:00","n/e","n/e","n/e","12448","12155","11536"
"15.11.2021 13:00 - 15.11.2021 14:00","n/e","n/e","n/e","12391","12107","11342"
"15.11.2021 14:00 - 15.11.2021 15:00","n/e","n/e","n/e","12259","11988","11245"
"15.11.2021 15:00 - 15.11.2021 16:00","n/e","n/e","n/e","12130","12061","11194"
"15.11.2021 16:00 - 15.11.2021 17:00","n/e","n/e","n/e","11979","12017","11029"
"15.11.2021 17:00 - 15.11.2021 18:00","n/e","n/e","n/e","11849","11623","10346"
"15.11.2021 18:00 - 15.11.2021 19:00","n/e","n/e","n/e","11761","11413","10320"
"15.11.2021 19:00 - 15.11.2021 20:00","n/e","n/e","n/e","11809","11573","10857"
"15.11.2021 20:00 - 15.11.2021 21:00","n/e","n/e","n/e","11670","11614","11128"
"15.11.2021 21:00 - 15.11.2021 22:00","n/e","n/e","n/e","11418","11423","10966"
"15.11.2021 22:00 - 15.11.2021 23:00","n/e","n/e","n/e","10995","11122","10594"
"15.11.2021 23:00 - 16.11.2021 00:00","n/e","n/e","n/e","10516","10638","10200"
"16.11.2021 00:00 - 16.11.2021 01:00","n/e","n/e","n/e","8895","9842","9842"
"16.11.2021 01:00 - 16.11.2021 02:00","n/e","n/e","n/e","8568","9749","9749"
"16.11.2021 02:00 - 16.11.2021 03:00","n/e","n/e","n/e","8306","9863","9863"
"16.11.2021 03:00 - 16.11.2021 04:00","n/e","n/e","n/e","7977","9324","9324"
"16.11.2021 04:00 - 16.11.2021 05:00","n/e","n/e","n/e","7948","9303","9303"
"16.11.2021 05:00 - 16.11.2021 06:00","n/e","n/e","n/e","7924","9606","9606"
"16.11.2021 06:00 - 16.11.2021 07:00","n/e","n/e","n/e","7920","9522","9522"
"16.11.2021 07:00 - 16.11.2021 08:00","n/e","n/e","n/e","7938","9342","9342"
"16.11.2021 08:00 - 16.11.2021 09:00","n/e","n/e","n/e","8030","9244","9274"
"16.11.2021 09:00 - 16.11.2021 10:00","n/e","n/e","n/e","8109","9184","8797"
"16.11.2021 10:00 - 16.11.2021 11:00","n/e","n/e","n/e","7997","9195","8458"
"16.11.2021 11:00 - 16.11.2021 12:00","n/e","n/e","n/e","7967","9238","8651"
"16.11.2021 12:00 - 16.11.2021 13:00","n/e","n/e","n/e","7994","9007","8552"
"16.11.2021 13:00 - 16.11.2021 14:00","n/e","n/e","n/e","7690","8603","8349"
"16.11.2021 14:00 - 16.11.2021 15:00","n/e","n/e","n/e","7405","8264","8056"
"16.11.2021 15:00 - 16.11.2021 16:00","n/e","n/e","n/e","7144","8046","8211"
"16.11.2021 16:00 - 16.11.2021 17:00","n/e","n/e","n/e","7046","7845","7881"
"16.11.2021 17:00 - 16.11.2021 18:00","n/e","n/e","n/e","6981","7769","7702"
"16.11.2021 18:00 - 16.11.2021 19:00","n/e","n/e","n/e","7029","7788","8123"
"16.11.2021 19:00 - 16.11.2021 20:00","n/e","n/e","n/e","7207","7994","8845"
"16.11.2021 20:00 - 16.11.2021 21:00","n/e","n/e","n/e","7358","8182","9180"
"16.11.2021 21:00 - 16.11.2021 22:00","n/e","n/e","n/e","7491","8340","9101"
"16.11.2021 22:00 - 16.11.2021 23:00","n/e","n/e","n/e","7577","8516","9350"
"16.11.2021 23:00 - 17.11.2021 00:00","n/e","n/e","n/e","7739","8703","9371"
"17.11.2021 00:00 - 17.11.2021 01:00","n/e","n/e","n/e","8734","9507","9507"
"17.11.2021 01:00 - 17.11.2021 02:00","n/e","n/e","n/e","8918","9934","9934"
"17.11.2021 02:00 - 17.11.2021 03:00","n/e","n/e","n/e","9140","9948","9948"
"17.11.2021 03:00 - 17.11.2021 04:00","n/e","n/e","n/e","9266","10165","10165"
"17.11.2021 04:00 - 17.11.2021 05:00","n/e","n/e","n/e","9408","10051","10051"
"17.11.2021 05:00 - 17.11.2021 06:00","n/e","n/e","n/e","9570","9965","9965"
"17.11.2021 06:00 - 17.11.2021 07:00","n/e","n/e","n/e","9785","10041","10041"
"17.11.2021 07:00 - 17.11.2021 08:00","n/e","n/e","n/e","10157","10506","10506"
"17.11.2021 08:00 - 17.11.2021 09:00","n/e","n/e","n/e","10587","10868","11019"
"17.11.2021 09:00 - 17.11.2021 10:00","n/e","n/e","n/e","11006","11284","11713"
"17.11.2021 10:00 - 17.11.2021 11:00","n/e","n/e","n/e","11439","11624","12476"
"17.11.2021 11:00 - 17.11.2021 12:00","n/e","n/e","n/e","11920","12067","12655"
"17.11.2021 12:00 - 17.11.2021 13:00","n/e","n/e","n/e","12184","12334","12514"
"17.11.2021 13:00 - 17.11.2021 14:00","n/e","n/e","n/e","12254","12324","11974"
"17.11.2021 14:00 - 17.11.2021 15:00","n/e","n/e","n/e","12295","12169","11700"
"17.11.2021 15:00 - 17.11.2021 16:00","n/e","n/e","n/e","12361","12026","12152"
"17.11.2021 16:00 - 17.11.2021 17:00","n/e","n/e","n/e","12337","11977","12313"
"17.11.2021 17:00 - 17.11.2021 18:00","n/e","n/e","n/e","12382","12058","12121"
"17.11.2021 18:00 - 17.11.2021 19:00","n/e","n/e","n/e","12463","12225","12112"
"17.11.2021 19:00 - 17.11.2021 20:00","n/e","n/e","n/e","12504","12346","12215"
"17.11.2021 20:00 - 17.11.2021 21:00","n/e","n/e","n/e","12515","12368","11991"
"17.11.2021 21:00 - 17.11.2021 22:00","n/e","n/e","n/e","12492","12333","11937"
"17.11.2021 22:00 - 17.11.2021 23:00","n/e","n/e","n/e","12318","12190","12163"
"17.11.2021 23:00 - 18.11.2021 00:00","n/e","n/e","n/e","12172","11976","11867"
"18.11.2021 00:00 - 18.11.2021 01:00","n/e","n/e","n/e","11594","11796","11796"
"18.11.2021 01:00 - 18.11.2021 02:00","n/e","n/e","n/e","11141","11502","11502"
"18.11.2021 02:00 - 18.11.2021 03:00","n/e","n/e","n/e","10725","10972","10972"
"18.11.2021 03:00 - 18.11.2021 04:00","n/e","n/e","n/e","10526","10858","10858"
"18.11.2021 04:00 - 18.11.2021 05:00","n/e","n/e","n/e","10397","10948","10948"
"18.11.2021 05:00 - 18.11.2021 06:00","n/e","n/e","n/e","10259","11044","11044"
"18.11.2021 06:00 - 18.11.2021 07:00","n/e","n/e","n/e","10076","10949","10949"
"18.11.2021 07:00 - 18.11.2021 08:00","n/e","n/e","n/e","9918","10473","10473"
"18.11.2021 08:00 - 18.11.2021 09:00","n/e","n/e","n/e","9805","10258","10143"
"18.11.2021 09:00 - 18.11.2021 10:00","n/e","n/e","n/e","9598","9931","9577"
"18.11.2021 10:00 - 18.11.2021 11:00","n/e","n/e","n/e","9151","9479","9463"
"18.11.2021 11:00 - 18.11.2021 12:00","n/e","n/e","n/e","8900","9042","9591"
"18.11.2021 12:00 - 18.11.2021 13:00","n/e","n/e","n/e","8465","8612","8930"
"18.11.2021 13:00 - 18.11.2021 14:00","n/e","n/e","n/e","7873","7949","7976"
"18.11.2021 14:00 - 18.11.2021 15:00","n/e","n/e","n/e","7308","7389","7350"
"18.11.2021 15:00 - 18.11.2021 16:00","n/e","n/e","n/e","6941","7058","7000"
"18.11.2021 16:00 - 18.11.2021 17:00","n/e","n/e","n/e","6992","7015","6915"
"18.11.2021 17:00 - 18.11.2021 18:00","n/e","n/e","n/e","7282","7320","6809"
"18.11.2021 18:00 - 18.11.2021 19:00","n/e","n/e","n/e","7791","7845","7157"
"18.11.2021 19:00 - 18.11.2021 20:00","n/e","n/e","n/e","8040","8224","7437"
"18.11.2021 20:00 - 18.11.2021 21:00","n/e","n/e","n/e","8030","8242","7538"
"18.11.2021 21:00 - 18.11.2021 22:00","n/e","n/e","n/e","7939","8048","7429"
"18.11.2021 22:00 - 18.11.2021 23:00","n/e","n/e","n/e","7685","7762","7210"
"18.11.2021 23:00 - 19.11.2021 00:00","n/e","n/e","n/e","7356","7430","6813"
"19.11.2021 00:00 - 19.11.2021 01:00","n/e","n/e","n/e","6957","6323","6323"
"19.11.2021 01:00 - 19.11.2021 02:00","n/e","n/e","n/e","6676","5996","5996"
"19.11.2021 02:00 - 19.11.2021 03:00","n/e","n/e","n/e","6468","6062","6062"
"19.11.2021 03:00 - 19.11.2021 04:00","n/e","n/e","n/e","6328","6209","6209"
"19.11.2021 04:00 - 19.11.2021 05:00","n/e","n/e","n/e","6273","6202","6202"
"19.11.2021 05:00 - 19.11.2021 06:00","n/e","n/e","n/e","6261","6379","6379"
"19.11.2021 06:00 - 19.11.2021 07:00","n/e","n/e","n/e","6317","6579","6579"
"19.11.2021 07:00 - 19.11.2021 08:00","n/e","n/e","n/e","6371","6591","6591"
"19.11.2021 08:00 - 19.11.2021 09:00","n/e","n/e","n/e","6439","6668","6581"
"19.11.2021 09:00 - 19.11.2021 10:00","n/e","n/e","n/e","6367","6744","6456"
"19.11.2021 10:00 - 19.11.2021 11:00","n/e","n/e","n/e","6442","6668","6326"
"19.11.2021 11:00 - 19.11.2021 12:00","n/e","n/e","n/e","6517","6741","6298"
"19.11.2021 12:00 - 19.11.2021 13:00","n/e","n/e","n/e","6605","6724","6239"
"19.11.2021 13:00 - 19.11.2021 14:00","n/e","n/e","n/e","6533","6716","6248"
"19.11.2021 14:00 - 19.11.2021 15:00","n/e","n/e","n/e","6760","6753","6281"
"19.11.2021 15:00 - 19.11.2021 16:00","n/e","n/e","n/e","6769","6819","6178"
"19.11.2021 16:00 - 19.11.2021 17:00","n/e","n/e","n/e","6928","7113","6215"
"19.11.2021 17:00 - 19.11.2021 18:00","n/e","n/e","n/e","7146","7484","6079"
"19.11.2021 18:00 - 19.11.2021 19:00","n/e","n/e","n/e","7524","7940","6754"
"19.11.2021 19:00 - 19.11.2021 20:00","n/e","n/e","n/e","7812","8096","7000"
"19.11.2021 20:00 - 19.11.2021 21:00","n/e","n/e","n/e","7907","8183","7066"
"19.11.2021 21:00 - 19.11.2021 22:00","n/e","n/e","n/e","7972","8339","7118"
"19.11.2021 22:00 - 19.11.2021 23:00","n/e","n/e","n/e","7872","8368","7397"
"19.11.2021 23:00 - 20.11.2021 00:00","n/e","n/e","n/e","7771","8292","7318"
"20.11.2021 00:00 - 20.11.2021 01:00","n/e","n/e","n/e","7883","7380","7380"
"20.11.2021 01:00 - 20.11.2021 02:00","n/e","n/e","n/e","7653","7303","7303"
"20.11.2021 02:00 - 20.11.2021 03:00","n/e","n/e","n/e","7352","7178","7178"
"20.11.2021 03:00 - 20.11.2021 04:00","n/e","n/e","n/e","7025","6926","6926"
"20.11.2021 04:00 - 20.11.2021 05:00","n/e","n/e","n/e","6599","6459","6459"
"20.11.2021 05:00 - 20.11.2021 06:00","n/e","n/e","n/e","6126","6065","6065"
"20.11.2021 06:00 - 20.11.2021 07:00","n/e","n/e","n/e","5678","5614","5614"
"20.11.2021 07:00 - 20.11.2021 08:00","n/e","n/e","n/e","5296","5042","5042"
"20.11.2021 08:00 - 20.11.2021 09:00","n/e","n/e","n/e","4966","4766","4749"
"20.11.2021 09:00 - 20.11.2021 10:00","n/e","n/e","n/e","4621","4472","4257"
"20.11.2021 10:00 - 20.11.2021 11:00","n/e","n/e","n/e","4119","4011","3783"
"20.11.2021 11:00 - 20.11.2021 12:00","n/e","n/e","n/e","3609","3431","3369"
"20.11.2021 12:00 - 20.11.2021 13:00","n/e","n/e","n/e","3131","3050","2648"
"20.11.2021 13:00 - 20.11.2021 14:00","n/e","n/e","n/e","2691","2590","2003"
"20.11.2021 14:00 - 20.11.2021 15:00","n/e","n/e","n/e","2332","2318","1757"
"20.11.2021 15:00 - 20.11.2021 16:00","n/e","n/e","n/e","2087","1994","1440"
"20.11.2021 16:00 - 20.11.2021 17:00","n/e","n/e","n/e","1935","1884","1388"
"20.11.2021 17:00 - 20.11.2021 18:00","n/e","n/e","n/e","1807","1763","1364"
"20.11.2021 18:00 - 20.11.2021 19:00","n/e","n/e","n/e","1738","1711","1220"
"20.11.2021 19:00 - 20.11.2021 20:00","n/e","n/e","n/e","1682","1678","1300"
"20.11.2021 20:00 - 20.11.2021 21:00","n/e","n/e","n/e","1591","1618","1269"
"20.11.2021 21:00 - 20.11.2021 22:00","n/e","n/e","n/e","1488","1556","1219"
"20.11.2021 22:00 - 20.11.2021 23:00","n/e","n/e","n/e","1457","1491","1146"
"20.11.2021 23:00 - 21.11.2021 00:00","n/e","n/e","n/e","1364","1400","981"
"21.11.2021 00:00 - 21.11.2021 01:00","n/e","n/e","n/e","1247","904","904"
"21.11.2021 01:00 - 21.11.2021 02:00","n/e","n/e","n/e","1202","761","761"
"21.11.2021 02:00 - 21.11.2021 03:00","n/e","n/e","n/e","1219","703","703"
"21.11.2021 03:00 - 21.11.2021 04:00","n/e","n/e","n/e","1288","755","755"
"21.11.2021 04:00 - 21.11.2021 05:00","n/e","n/e","n/e","1429","811","811"
"21.11.2021 05:00 - 21.11.2021 06:00","n/e","n/e","n/e","1590","1135","1135"
"21.11.2021 06:00 - 21.11.2021 07:00","n/e","n/e","n/e","1763","1418","1418"
"21.11.2021 07:00 - 21.11.2021 08:00","n/e","n/e","n/e","1901","1671","1671"
"21.11.2021 08:00 - 21.11.2021 09:00","n/e","n/e","n/e","2006","1851","1712"
"21.11.2021 09:00 - 21.11.2021 10:00","n/e","n/e","n/e","2085","1914","2067"
"21.11.2021 10:00 - 21.11.2021 11:00","n/e","n/e","n/e","2147","1871","2194"
"21.11.2021 11:00 - 21.11.2021 12:00","n/e","n/e","n/e","2318","1992","2376"
"21.11.2021 12:00 - 21.11.2021 13:00","n/e","n/e","n/e","2683","2495","3186"
"21.11.2021 13:00 - 21.11.2021 14:00","n/e","n/e","n/e","3235","3244","3762"
"21.11.2021 14:00 - 21.11.2021 15:00","n/e","n/e","n/e","3775","3977","4572"
"21.11.2021 15:00 - 21.11.2021 16:00","n/e","n/e","n/e","4229","4506","5031"
"21.11.2021 16:00 - 21.11.2021 17:00","n/e","n/e","n/e","4554","4653","5041"
"21.11.2021 17:00 - 21.11.2021 18:00","n/e","n/e","n/e","4864","4877","5153"
"21.11.2021 18:00 - 21.11.2021 19:00","n/e","n/e","n/e","5255","5394","5649"
"21.11.2021 19:00 - 21.11.2021 20:00","n/e","n/e","n/e","5809","5862","6615"
"21.11.2021 20:00 - 21.11.2021 21:00","n/e","n/e","n/e","6364","6122","6950"
"21.11.2021 21:00 - 21.11.2021 22:00","n/e","n/e","n/e","6887","6281","6957"
"21.11.2021 22:00 - 21.11.2021 23:00","n/e","n/e","n/e","7091","6362","6748"
"21.11.2021 23:00 - 22.11.2021 00:00","n/e","n/e","n/e","7266","6350","6811"
"22.11.2021 00:00 - 22.11.2021 01:00","n/e","n/e","n/e","6539","6461","6461"
"22.11.2021 01:00 - 22.11.2021 02:00","n/e","n/e","n/e","6351","5808","5808"
"22.11.2021 02:00 - 22.11.2021 03:00","n/e","n/e","n/e","6095","5764","5764"
"22.11.2021 03:00 - 22.11.2021 04:00","n/e","n/e","n/e","5882","5594","5594"
"22.11.2021 04:00 - 22.11.2021 05:00","n/e","n/e","n/e","5991","5198","5198"
"22.11.2021 05:00 - 22.11.2021 06:00","n/e","n/e","n/e","6141","5904","5904"
"22.11.2021 06:00 - 22.11.2021 07:00","n/e","n/e","n/e","6271","6585","6585"
"22.11.2021 07:00 - 22.11.2021 08:00","n/e","n/e","n/e","6189","7186","7186"
"22.11.2021 08:00 - 22.11.2021 09:00","n/e","n/e","n/e","5770","6763","7141"
"22.11.2021 09:00 - 22.11.2021 10:00","n/e","n/e","n/e","5260","5994","6386"
"22.11.2021 10:00 - 22.11.2021 11:00","n/e","n/e","n/e","5016","5567","6166"
"22.11.2021 11:00 - 22.11.2021 12:00","n/e","n/e","n/e","5133","5397","5606"
"22.11.2021 12:00 - 22.11.2021 13:00","n/e","n/e","n/e","5197","5363","5200"
"22.11.2021 13:00 - 22.11.2021 14:00","n/e","n/e","n/e","5650","5641","5501"
"22.11.2021 14:00 - 22.11.2021 15:00","n/e","n/e","n/e","6107","5997","5899"
"22.11.2021 15:00 - 22.11.2021 16:00","n/e","n/e","n/e","6622","6432","6212"
"22.11.2021 16:00 - 22.11.2021 17:00","n/e","n/e","n/e","7216","6983","6081"
"22.11.2021 17:00 - 22.11.2021 18:00","n/e","n/e","n/e","7859","7529","6926"
"22.11.2021 18:00 - 22.11.2021 19:00","n/e","n/e","n/e","8503","8169","7477"
"22.11.2021 19:00 - 22.11.2021 20:00","n/e","n/e","n/e","9024","8682","7924"
"22.11.2021 20:00 - 22.11.2021 21:00","n/e","n/e","n/e","9605","9157","8726"
"22.11.2021 21:00 - 22.11.2021 22:00","n/e","n/e","n/e","10115","9552","9302"
"22.11.2021 22:00 - 22.11.2021 23:00","n/e","n/e","n/e","10368","9779","9893"
"22.11.2021 23:00 - 23.11.2021 00:00","n/e","n/e","n/e","10497","9975","9982"
"23.11.2021 00:00 - 23.11.2021 01:00","n/e","n/e","n/e","9867","10060","10060"
"23.11.2021 01:00 - 23.11.2021 02:00","n/e","n/e","n/e","10055","10231","10231"
"23.11.2021 02:00 - 23.11.2021 03:00","n/e","n/e","n/e","10358","10683","10683"
"23.11.2021 03:00 - 23.11.2021 04:00","n/e","n/e","n/e","10610","11114","11114"
"23.11.2021 04:00 - 23.11.2021 05:00","n/e","n/e","n/e","10667","10222","10222"
"23.11.2021 05:00 - 23.11.2021 06:00","n/e","n/e","n/e","10731","9985","9985"
"23.11.2021 06:00 - 23.11.2021 07:00","n/e","n/e","n/e","10802","10015","10015"
"23.11.2021 07:00 - 23.11.2021 08:00","n/e","n/e","n/e","10751","9705","9705"
"23.11.2021 08:00 - 23.11.2021 09:00","n/e","n/e","n/e","10650","9872","9798"
"23.11.2021 09:00 - 23.11.2021 10:00","n/e","n/e","n/e","10635","9944","9624"
"23.11.2021 10:00 - 23.11.2021 11:00","n/e","n/e","n/e","10569","9881","9680"
"23.11.2021 11:00 - 23.11.2021 12:00","n/e","n/e","n/e","10460","9712","9310"
"23.11.2021 12:00 - 23.11.2021 13:00","n/e","n/e","n/e","10337","9591","9219"
"23.11.2021 13:00 - 23.11.2021 14:00","n/e","n/e","n/e","10123","9477","9039"
"23.11.2021 14:00 - 23.11.2021 15:00","n/e","n/e","n/e","9861","9390","9297"
"23.11.2021 15:00 - 23.11.2021 16:00","n/e","n/e","n/e","9485","9267","9268"
"23.11.2021 16:00 - 23.11.2021 17:00","n/e","n/e","n/e","9069","8909","8813"
"23.11.2021 17:00 - 23.11.2021 18:00","n/e","n/e","n/e","8708","8514","8473"
"23.11.2021 18:00 - 23.11.2021 19:00","n/e","n/e","n/e","8268","8063","7965"
"23.11.2021 19:00 - 23.11.2021 20:00","n/e","n/e","n/e","7784","7608","7516"
"23.11.2021 20:00 - 23.11.2021 21:00","n/e","n/e","n/e","7242","6935","6790"
"23.11.2021 21:00 - 23.11.2021 22:00","n/e","n/e","n/e","6572","6238","6152"
"23.11.2021 22:00 - 23.11.2021 23:00","n/e","n/e","n/e","5912","5686","5780"
"23.11.2021 23:00 - 24.11.2021 00:00","n/e","n/e","n/e","5389","5225","5410"
"24.11.2021 00:00 - 24.11.2021 01:00","n/e","n/e","n/e","4338","5051","5051"
"24.11.2021 01:00 - 24.11.2021 02:00","n/e","n/e","n/e","4140","4590","4590"
"24.11.2021 02:00 - 24.11.2021 03:00","n/e","n/e","n/e","4065","4603","4603"
"24.11.2021 03:00 - 24.11.2021 04:00","n/e","n/e","n/e","3959","4519","4519"
"24.11.2021 04:00 - 24.11.2021 05:00","n/e","n/e","n/e","4067","3886","3886"
"24.11.2021 05:00 - 24.11.2021 06:00","n/e","n/e","n/e","4219","3426","3426"
"24.11.2021 06:00 - 24.11.2021 07:00","n/e","n/e","n/e","4400","3752","3752"
"24.11.2021 07:00 - 24.11.2021 08:00","n/e","n/e","n/e","4812","4341","4341"
"24.11.2021 08:00 - 24.11.2021 09:00","n/e","n/e","n/e","5252","5053","4761"
"24.11.2021 09:00 - 24.11.2021 10:00","n/e","n/e","n/e","5721","5797","4849"
"24.11.2021 10:00 - 24.11.2021 11:00","n/e","n/e","n/e","6419","6564","5360"
"24.11.2021 11:00 - 24.11.2021 12:00","n/e","n/e","n/e","7159","7251","6139"
"24.11.2021 12:00 - 24.11.2021 13:00","n/e","n/e","n/e","7927","8021","7043"
"24.11.2021 13:00 - 24.11.2021 14:00","n/e","n/e","n/e","8586","8804","7949"
"24.11.2021 14:00 - 24.11.2021 15:00","n/e","n/e","n/e","9263","9503","9150"
"24.11.2021 15:00 - 24.11.2021 16:00","n/e","n/e","n/e","9806","10200","10255"
"24.11.2021 16:00 - 24.11.2021 17:00","n/e","n/e","n/e","10073","10601","10866"
"24.11.2021 17:00 - 24.11.2021 18:00","n/e","n/e","n/e","10336","10691","11287"
"24.11.2021 18:00 - 24.11.2021 19:00","n/e","n/e","n/e","10600","10630","11402"
"24.11.2021 19:00 - 24.11.2021 20:00","n/e","n/e","n/e","10781","10716","11728"
"24.11.2021 20:00 - 24.11.2021 21:00","n/e","n/e","n/e","10799","10808","11972"
"24.11.2021 21:00 - 24.11.2021 22:00","n/e","n/e","n/e","10886","10927","11788"
"24.11.2021 22:00 - 24.11.2021 23:00","n/e","n/e","n/e","10898","10939","11077"
"24.11.2021 23:00 - 25.11.2021 00:00","n/e","n/e","n/e","10968","10918","10670"
"25.11.2021 00:00 - 25.11.2021 01:00","n/e","n/e","n/e","10573","10444","10444"
"25.11.2021 01:00 - 25.11.2021 02:00","n/e","n/e","n/e","10372","10467","10467"
"25.11.2021 02:00 - 25.11.2021 03:00","n/e","n/e","n/e","9985","10230","10230"
"25.11.2021 03:00 - 25.11.2021 04:00","n/e","n/e","n/e","9615","9845","9845"
"25.11.2021 04:00 - 25.11.2021 05:00","n/e","n/e","n/e","9414","9519","9519"
"25.11.2021 05:00 - 25.11.2021 06:00","n/e","n/e","n/e","9240","9109","9109"
"25.11.2021 06:00 - 25.11.2021 07:00","n/e","n/e","n/e","9169","9389","9389"
"25.11.2021 07:00 - 25.11.2021 08:00","n/e","n/e","n/e","8983","9214","9214"
"25.11.2021 08:00 - 25.11.2021 09:00","n/e","n/e","n/e","8857","9085","8904"
"25.11.2021 09:00 - 25.11.2021 10:00","n/e","n/e","n/e","8773","8928","8937"
"25.11.2021 10:00 - 25.11.2021 11:00","n/e","n/e","n/e","8769","9050","9096"
"25.11.2021 11:00 - 25.11.2021 12:00","n/e","n/e","n/e","9049","9399","9454"
"25.11.2021 12:00 - 25.11.2021 13:00","n/e","n/e","n/e","9553","9895","10235"
"25.11.2021 13:00 - 25.11.2021 14:00","n/e","n/e","n/e","10096","10016","10443"
"25.11.2021 14:00 - 25.11.2021 15:00","n/e","n/e","n/e","10471","10071","10797"
"25.11.2021 15:00 - 25.11.2021 16:00","n/e","n/e","n/e","10761","10070","11047"
"25.11.2021 16:00 - 25.11.2021 17:00","n/e","n/e","n/e","10740","9735","11094"
"25.11.2021 17:00 - 25.11.2021 18:00","n/e","n/e","n/e","10730","9801","10803"
"25.11.2021 18:00 - 25.11.2021 19:00","n/e","n/e","n/e","10821","9875","11042"
"25.11.2021 19:00 - 25.11.2021 20:00","n/e","n/e","n/e","10807","10021","10727"
"25.11.2021 20:00 - 25.11.2021 21:00","n/e","n/e","n/e","10879","10122","10728"
"25.11.2021 21:00 - 25.11.2021 22:00","n/e","n/e","n/e","10912","10155","10498"
"25.11.2021 22:00 - 25.11.2021 23:00","n/e","n/e","n/e","10931","10135","10960"
"25.11.2021 23:00 - 26.11.2021 00:00","n/e","n/e","n/e","10960","10187","11168"
"26.11.2021 00:00 - 26.11.2021 01:00","n/e","n/e","n/e","10940","11168","11168"
"26.11.2021 01:00 - 26.11.2021 02:00","n/e","n/e","n/e","10995","11227","11227"
"26.11.2021 02:00 - 26.11.2021 03:00","n/e","n/e","n/e","11180","11082","11082"
"26.11.2021 03:00 - 26.11.2021 04:00","n/e","n/e","n/e","11291","10581","10581"
"26.11.2021 04:00 - 26.11.2021 05:00","n/e","n/e","n/e","11415","10466","10466"
"26.11.2021 05:00 - 26.11.2021 06:00","n/e","n/e","n/e","11488","10457","10457"
"26.11.2021 06:00 - 26.11.2021 07:00","n/e","n/e","n/e","11378","10283","10283"
"26.11.2021 07:00 - 26.11.2021 08:00","n/e","n/e","n/e","11134","9916","9916"
"26.11.2021 08:00 - 26.11.2021 09:00","n/e","n/e","n/e","10865","9842","9712"
"26.11.2021 09:00 - 26.11.2021 10:00","n/e","n/e","n/e","10624","9779","9465"
"26.11.2021 10:00 - 26.11.2021 11:00","n/e","n/e","n/e","10670","9995","9406"
"26.11.2021 11:00 - 26.11.2021 12:00","n/e","n/e","n/e","10906","10510","9967"
"26.11.2021 12:00 - 26.11.2021 13:00","n/e","n/e","n/e","11212","11065","10327"
"26.11.2021 13:00 - 26.11.2021 14:00","n/e","n/e","n/e","11510","11397","10321"
"26.11.2021 14:00 - 26.11.2021 15:00","n/e","n/e","n/e","11756","11745","10743"
"26.11.2021 15:00 - 26.11.2021 16:00","n/e","n/e","n/e","11944","11963","11505"
"26.11.2021 16:00 - 26.11.2021 17:00","n/e","n/e","n/e","11768","11440","11690"
