"MTU (CET/CEST)","Generation - Wind Offshore [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore [MW] Intraday / BZN|ES","Generation - Wind Offshore [MW] Current / BZN|ES","Generation - Wind Onshore [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore [MW] Intraday / BZN|ES","Generation - Wind Onshore [MW] Current / BZN|ES"
"09.12.2023 15:45 - 09.12.2023 16:00","n/e","n/e","n/e","12578","12545","13750"
"09.12.2023 16:00 - 09.12.2023 16:15","n/e","n/e","n/e","12391","12409","13673"
"09.12.2023 16:15 - 09.12.2023 16:30","n/e","n/e","n/e","12238","12273","13494"
"09.12.2023 16:30 - 09.12.2023 16:45","n/e","n/e","n/e","12105","12137","13322"
"09.12.2023 16:45 - 09.12.2023 17:00","n/e","n/e","n/e","11988","12004","13153"
"09.12.2023 17:00 - 09.12.2023 17:15","n/e","n/e","n/e","11876","11858","13274"
"09.12.2023 17:15 - 09.12.2023 17:30","n/e","n/e","n/e","11775","11742","13102"
"09.12.2023 17:30 - 09.12.2023 17:45","n/e","n/e","n/e","11675","11639","12932"
"09.12.2023 17:45 - 09.12.2023 18:00","n/e","n/e","n/e","11577","11549","12765"
"09.12.2023 18:00 - 09.12.2023 18:15","n/e","n/e","n/e","11466","11448","12417"
"09.12.2023 18:15 - 09.12.2023 18:30","n/e","n/e","n/e","11385","11384","12262"
"09.12.2023 18:30 - 09.12.2023 18:45","n/e","n/e","n/e","11315","11332","12115"
"09.12.2023 18:45 - 09.12.2023 19:00","n/e","n/e","n/e","11257","11290","11978"
"09.12.2023 19:00 - 09.12.2023 19:15","n/e","n/e","n/e","11193","11248","11771"
"09.12.2023 19:15 - 09.12.2023 19:30","n/e","n/e","n/e","11155","11216","11699"
"09.12.2023 19:30 - 09.12.2023 19:45","n/e","n/e","n/e","11125","11186","11652"
"09.12.2023 19:45 - 09.12.2023 20:00","n/e","n/e","n/e","11100","11158","11616"
"09.12.2023 20:00 - 09.12.2023 20:15","n/e","n/e","n/e","11076","11124","11737"
"09.12.2023 20:15 - 09.12.2023 20:30","n/e","n/e","n/e","11058","11107","11656"
"09.12.2023 20:30 - 09.12.2023 20:45","n/e","n/e","n/e","11041","11098","11582"
"09.12.2023 20:45 - 09.12.2023 21:00","n/e","n/e","n/e","11024","11091","11513"
"09.12.2023 21:00 - 09.12.2023 21:15","n/e","n/e","n/e","11006","11097","11538"
"09.12.2023 21:15 - 09.12.2023 21:30","n/e","n/e","n/e","10992","11084","11461"
"09.12.2023 21:30 - 09.12.2023 21:45","n/e","n/e","n/e","10978","11061","11383"
"09.12.2023 21:45 - 09.12.2023 22:00","n/e","n/e","n/e","10965","11031","11309"
"09.12.2023 22:00 - 09.12.2023 22:15","n/e","n/e","n/e","10956","11000","11278"
"09.12.2023 22:15 - 09.12.2023 22:30","n/e","n/e","n/e","10943","10960","11240"
"09.12.2023 22:30 - 09.12.2023 22:45","n/e","n/e","n/e","10928","10919","11193"
"09.12.2023 22:45 - 09.12.2023 23:00","n/e","n/e","n/e","10907","10877","11141"
"09.12.2023 23:00 - 09.12.2023 23:15","n/e","n/e","n/e","10906","10837","10736"
"09.12.2023 23:15 - 09.12.2023 23:30","n/e","n/e","n/e","10861","10794","10745"
"09.12.2023 23:30 - 09.12.2023 23:45","n/e","n/e","n/e","10798","10751","10757"
"09.12.2023 23:45 - 10.12.2023 00:00","n/e","n/e","n/e","10723","10707","10764"
"10.12.2023 00:00 - 10.12.2023 00:15","n/e","n/e","n/e","10234","11015","11015"
"10.12.2023 00:15 - 10.12.2023 00:30","n/e","n/e","n/e","10134","10973","10973"
"10.12.2023 00:30 - 10.12.2023 00:45","n/e","n/e","n/e","10046","10916","10916"
"10.12.2023 00:45 - 10.12.2023 01:00","n/e","n/e","n/e","9976","10848","10848"
"10.12.2023 01:00 - 10.12.2023 01:15","n/e","n/e","n/e","9870","10716","10716"
"10.12.2023 01:15 - 10.12.2023 01:30","n/e","n/e","n/e","9858","10643","10643"
"10.12.2023 01:30 - 10.12.2023 01:45","n/e","n/e","n/e","9881","10571","10571"
"10.12.2023 01:45 - 10.12.2023 02:00","n/e","n/e","n/e","9926","10503","10503"
"10.12.2023 02:00 - 10.12.2023 02:15","n/e","n/e","n/e","10005","10300","10300"
"10.12.2023 02:15 - 10.12.2023 02:30","n/e","n/e","n/e","10047","10261","10261"
"10.12.2023 02:30 - 10.12.2023 02:45","n/e","n/e","n/e","10067","10219","10219"
"10.12.2023 02:45 - 10.12.2023 03:00","n/e","n/e","n/e","10068","10173","10173"
"10.12.2023 03:00 - 10.12.2023 03:15","n/e","n/e","n/e","10062","10180","10180"
"10.12.2023 03:15 - 10.12.2023 03:30","n/e","n/e","n/e","10049","10137","10137"
"10.12.2023 03:30 - 10.12.2023 03:45","n/e","n/e","n/e","10040","10097","10097"
"10.12.2023 03:45 - 10.12.2023 04:00","n/e","n/e","n/e","10034","10054","10054"
"10.12.2023 04:00 - 10.12.2023 04:15","n/e","n/e","n/e","10032","10004","10004"
"10.12.2023 04:15 - 10.12.2023 04:30","n/e","n/e","n/e","10025","9960","9960"
"10.12.2023 04:30 - 10.12.2023 04:45","n/e","n/e","n/e","10014","9919","9919"
"10.12.2023 04:45 - 10.12.2023 05:00","n/e","n/e","n/e","10000","9877","9877"
"10.12.2023 05:00 - 10.12.2023 05:15","n/e","n/e","n/e","9990","9800","9800"
"10.12.2023 05:15 - 10.12.2023 05:30","n/e","n/e","n/e","9967","9798","9798"
"10.12.2023 05:30 - 10.12.2023 05:45","n/e","n/e","n/e","9939","9797","9797"
"10.12.2023 05:45 - 10.12.2023 06:00","n/e","n/e","n/e","9911","9790","9790"
"10.12.2023 06:00 - 10.12.2023 06:15","n/e","n/e","n/e","9869","9736","9736"
"10.12.2023 06:15 - 10.12.2023 06:30","n/e","n/e","n/e","9849","9705","9705"
"10.12.2023 06:30 - 10.12.2023 06:45","n/e","n/e","n/e","9839","9655","9655"
"10.12.2023 06:45 - 10.12.2023 07:00","n/e","n/e","n/e","9842","9589","9589"
"10.12.2023 07:00 - 10.12.2023 07:15","n/e","n/e","n/e","9827","9481","9481"
"10.12.2023 07:15 - 10.12.2023 07:30","n/e","n/e","n/e","9863","9457","9457"
"10.12.2023 07:30 - 10.12.2023 07:45","n/e","n/e","n/e","9918","9432","9432"
"10.12.2023 07:45 - 10.12.2023 08:00","n/e","n/e","n/e","9981","9398","9398"
"10.12.2023 08:00 - 10.12.2023 08:15","n/e","n/e","n/e","10078","9857","9857"
"10.12.2023 08:15 - 10.12.2023 08:30","n/e","n/e","n/e","10120","9792","9792"
"10.12.2023 08:30 - 10.12.2023 08:45","n/e","n/e","n/e","10136","9713","9713"
"10.12.2023 08:45 - 10.12.2023 09:00","n/e","n/e","n/e","10130","9624","9624"
"10.12.2023 09:00 - 10.12.2023 09:15","n/e","n/e","n/e","10120","9533","9530"
"10.12.2023 09:15 - 10.12.2023 09:30","n/e","n/e","n/e","10093","9433","9519"
"10.12.2023 09:30 - 10.12.2023 09:45","n/e","n/e","n/e","10065","9332","9518"
"10.12.2023 09:45 - 10.12.2023 10:00","n/e","n/e","n/e","10037","9235","9514"
"10.12.2023 10:00 - 10.12.2023 10:15","n/e","n/e","n/e","10013","9124","9706"
"10.12.2023 10:15 - 10.12.2023 10:30","n/e","n/e","n/e","9978","9046","9649"
"10.12.2023 10:30 - 10.12.2023 10:45","n/e","n/e","n/e","9940","8983","9591"
"10.12.2023 10:45 - 10.12.2023 11:00","n/e","n/e","n/e","9902","8928","9536"
"10.12.2023 11:00 - 10.12.2023 11:15","n/e","n/e","n/e","9843","8887","9436"
"10.12.2023 11:15 - 10.12.2023 11:30","n/e","n/e","n/e","9825","8827","9377"
"10.12.2023 11:30 - 10.12.2023 11:45","n/e","n/e","n/e","9823","8757","9319"
"10.12.2023 11:45 - 10.12.2023 12:00","n/e","n/e","n/e","9837","8685","9267"
"10.12.2023 12:00 - 10.12.2023 12:15","n/e","n/e","n/e","9854","8579","9254"
"10.12.2023 12:15 - 10.12.2023 12:30","n/e","n/e","n/e","9881","8537","9189"
"10.12.2023 12:30 - 10.12.2023 12:45","n/e","n/e","n/e","9909","8523","9134"
"10.12.2023 12:45 - 10.12.2023 13:00","n/e","n/e","n/e","9931","8531","9088"
"10.12.2023 13:00 - 10.12.2023 13:15","n/e","n/e","n/e","9972","8552","9442"
"10.12.2023 13:15 - 10.12.2023 13:30","n/e","n/e","n/e","9974","8580","9335"
"10.12.2023 13:30 - 10.12.2023 13:45","n/e","n/e","n/e","9961","8604","9244"
"10.12.2023 13:45 - 10.12.2023 14:00","n/e","n/e","n/e","9935","8613","9166"
"10.12.2023 14:00 - 10.12.2023 14:15","n/e","n/e","n/e","9906","8667","9386"
"10.12.2023 14:15 - 10.12.2023 14:30","n/e","n/e","n/e","9868","8611","9300"
"10.12.2023 14:30 - 10.12.2023 14:45","n/e","n/e","n/e","9829","8512","9223"
"10.12.2023 14:45 - 10.12.2023 15:00","n/e","n/e","n/e","9795","8398","9157"
"10.12.2023 15:00 - 10.12.2023 15:15","n/e","n/e","n/e","9737","8191","9270"
"10.12.2023 15:15 - 10.12.2023 15:30","n/e","n/e","n/e","9728","8152","9246"
"10.12.2023 15:30 - 10.12.2023 15:45","n/e","n/e","n/e","9739","8191","9229"
"10.12.2023 15:45 - 10.12.2023 16:00","n/e","n/e","n/e","9772","8282","9222"
"10.12.2023 16:00 - 10.12.2023 16:15","n/e","n/e","n/e","9777","8439","8844"
"10.12.2023 16:15 - 10.12.2023 16:30","n/e","n/e","n/e","9865","8527","8879"
"10.12.2023 16:30 - 10.12.2023 16:45","n/e","n/e","n/e","9983","8570","8929"
"10.12.2023 16:45 - 10.12.2023 17:00","n/e","n/e","n/e","10124","8589","8997"
"10.12.2023 17:00 - 10.12.2023 17:15","n/e","n/e","n/e","10279","8525","8538"
"10.12.2023 17:15 - 10.12.2023 17:30","n/e","n/e","n/e","10438","8596","8680"
"10.12.2023 17:30 - 10.12.2023 17:45","n/e","n/e","n/e","10595","8732","8835"
"10.12.2023 17:45 - 10.12.2023 18:00","n/e","n/e","n/e","10747","8921","9001"
"10.12.2023 18:00 - 10.12.2023 18:15","n/e","n/e","n/e","10913","9143","8854"
"10.12.2023 18:15 - 10.12.2023 18:30","n/e","n/e","n/e","11052","9374","9004"
"10.12.2023 18:30 - 10.12.2023 18:45","n/e","n/e","n/e","11183","9597","9159"
"10.12.2023 18:45 - 10.12.2023 19:00","n/e","n/e","n/e","11302","9807","9316"
"10.12.2023 19:00 - 10.12.2023 19:15","n/e","n/e","n/e","11444","10044","9388"
"10.12.2023 19:15 - 10.12.2023 19:30","n/e","n/e","n/e","11532","10223","9540"
"10.12.2023 19:30 - 10.12.2023 19:45","n/e","n/e","n/e","11600","10385","9684"
"10.12.2023 19:45 - 10.12.2023 20:00","n/e","n/e","n/e","11654","10531","9822"
"10.12.2023 20:00 - 10.12.2023 20:15","n/e","n/e","n/e","11701","10687","10245"
"10.12.2023 20:15 - 10.12.2023 20:30","n/e","n/e","n/e","11745","10808","10333"
"10.12.2023 20:30 - 10.12.2023 20:45","n/e","n/e","n/e","11794","10919","10412"
"10.12.2023 20:45 - 10.12.2023 21:00","n/e","n/e","n/e","11844","11021","10487"
"10.12.2023 21:00 - 10.12.2023 21:15","n/e","n/e","n/e","11900","11131","10704"
"10.12.2023 21:15 - 10.12.2023 21:30","n/e","n/e","n/e","11951","11219","10790"
"10.12.2023 21:30 - 10.12.2023 21:45","n/e","n/e","n/e","11999","11300","10880"
"10.12.2023 21:45 - 10.12.2023 22:00","n/e","n/e","n/e","12042","11375","10972"
"10.12.2023 22:00 - 10.12.2023 22:15","n/e","n/e","n/e","12096","11459","11448"
"10.12.2023 22:15 - 10.12.2023 22:30","n/e","n/e","n/e","12122","11521","11522"
"10.12.2023 22:30 - 10.12.2023 22:45","n/e","n/e","n/e","12138","11574","11582"
"10.12.2023 22:45 - 10.12.2023 23:00","n/e","n/e","n/e","12147","11619","11630"
"10.12.2023 23:00 - 10.12.2023 23:15","n/e","n/e","n/e","12151","11674","11609"
"10.12.2023 23:15 - 10.12.2023 23:30","n/e","n/e","n/e","12155","11701","11651"
"10.12.2023 23:30 - 10.12.2023 23:45","n/e","n/e","n/e","12160","11717","11689"
"10.12.2023 23:45 - 11.12.2023 00:00","n/e","n/e","n/e","12168","11728","11721"
"11.12.2023 00:00 - 11.12.2023 00:15","n/e","n/e","n/e","11504","12166","12166"
"11.12.2023 00:15 - 11.12.2023 00:30","n/e","n/e","n/e","11538","12146","12146"
"11.12.2023 00:30 - 11.12.2023 00:45","n/e","n/e","n/e","11562","12116","12116"
"11.12.2023 00:45 - 11.12.2023 01:00","n/e","n/e","n/e","11583","12081","12081"
"11.12.2023 01:00 - 11.12.2023 01:15","n/e","n/e","n/e","11587","12109","12109"
"11.12.2023 01:15 - 11.12.2023 01:30","n/e","n/e","n/e","11621","12087","12087"
"11.12.2023 01:30 - 11.12.2023 01:45","n/e","n/e","n/e","11670","12065","12065"
"11.12.2023 01:45 - 11.12.2023 02:00","n/e","n/e","n/e","11724","12040","12040"
"11.12.2023 02:00 - 11.12.2023 02:15","n/e","n/e","n/e","11806","12080","12080"
"11.12.2023 02:15 - 11.12.2023 02:30","n/e","n/e","n/e","11844","12050","12050"
"11.12.2023 02:30 - 11.12.2023 02:45","n/e","n/e","n/e","11860","12019","12019"
"11.12.2023 02:45 - 11.12.2023 03:00","n/e","n/e","n/e","11861","11987","11987"
"11.12.2023 03:00 - 11.12.2023 03:15","n/e","n/e","n/e","11851","11840","11840"
"11.12.2023 03:15 - 11.12.2023 03:30","n/e","n/e","n/e","11843","11840","11840"
"11.12.2023 03:30 - 11.12.2023 03:45","n/e","n/e","n/e","11841","11833","11833"
"11.12.2023 03:45 - 11.12.2023 04:00","n/e","n/e","n/e","11843","11819","11819"
"11.12.2023 04:00 - 11.12.2023 04:15","n/e","n/e","n/e","11857","11063","11063"
"11.12.2023 04:15 - 11.12.2023 04:30","n/e","n/e","n/e","11851","11098","11098"
"11.12.2023 04:30 - 11.12.2023 04:45","n/e","n/e","n/e","11833","11124","11124"
"11.12.2023 04:45 - 11.12.2023 05:00","n/e","n/e","n/e","11806","11138","11138"
"11.12.2023 05:00 - 11.12.2023 05:15","n/e","n/e","n/e","11783","10740","10740"
"11.12.2023 05:15 - 11.12.2023 05:30","n/e","n/e","n/e","11741","10750","10750"
"11.12.2023 05:30 - 11.12.2023 05:45","n/e","n/e","n/e","11694","10754","10754"
"11.12.2023 05:45 - 11.12.2023 06:00","n/e","n/e","n/e","11643","10753","10753"
"11.12.2023 06:00 - 11.12.2023 06:15","n/e","n/e","n/e","11594","11045","11045"
"11.12.2023 06:15 - 11.12.2023 06:30","n/e","n/e","n/e","11535","10994","10994"
"11.12.2023 06:30 - 11.12.2023 06:45","n/e","n/e","n/e","11474","10934","10934"
"11.12.2023 06:45 - 11.12.2023 07:00","n/e","n/e","n/e","11411","10870","10870"
"11.12.2023 07:00 - 11.12.2023 07:15","n/e","n/e","n/e","11348","11471","11471"
"11.12.2023 07:15 - 11.12.2023 07:30","n/e","n/e","n/e","11285","11353","11353"
"11.12.2023 07:30 - 11.12.2023 07:45","n/e","n/e","n/e","11222","11241","11241"
"11.12.2023 07:45 - 11.12.2023 08:00","n/e","n/e","n/e","11155","11135","11135"
"11.12.2023 08:00 - 11.12.2023 08:15","n/e","n/e","n/e","11108","11309","11309"
"11.12.2023 08:15 - 11.12.2023 08:30","n/e","n/e","n/e","11022","11209","11209"
"11.12.2023 08:30 - 11.12.2023 08:45","n/e","n/e","n/e","10920","11099","11099"
"11.12.2023 08:45 - 11.12.2023 09:00","n/e","n/e","n/e","10805","10982","10982"
"11.12.2023 09:00 - 11.12.2023 09:15","n/e","n/e","n/e","10691","10869","11147"
"11.12.2023 09:15 - 11.12.2023 09:30","n/e","n/e","n/e","10564","10741","10992"
"11.12.2023 09:30 - 11.12.2023 09:45","n/e","n/e","n/e","10437","10609","10821"
"11.12.2023 09:45 - 11.12.2023 10:00","n/e","n/e","n/e","10309","10476","10641"
"11.12.2023 10:00 - 11.12.2023 10:15","n/e","n/e","n/e","10192","10343","10386"
"11.12.2023 10:15 - 11.12.2023 10:30","n/e","n/e","n/e","10055","10210","10247"
"11.12.2023 10:30 - 11.12.2023 10:45","n/e","n/e","n/e","9912","10078","10103"
"11.12.2023 10:45 - 11.12.2023 11:00","n/e","n/e","n/e","9763","9949","9956"
"11.12.2023 11:00 - 11.12.2023 11:15","n/e","n/e","n/e","9614","9819","9949"
"11.12.2023 11:15 - 11.12.2023 11:30","n/e","n/e","n/e","9462","9695","9807"
"11.12.2023 11:30 - 11.12.2023 11:45","n/e","n/e","n/e","9313","9573","9672"
"11.12.2023 11:45 - 11.12.2023 12:00","n/e","n/e","n/e","9169","9455","9544"
"11.12.2023 12:00 - 11.12.2023 12:15","n/e","n/e","n/e","9013","9334","9761"
"11.12.2023 12:15 - 11.12.2023 12:30","n/e","n/e","n/e","8888","9227","9606"
"11.12.2023 12:30 - 11.12.2023 12:45","n/e","n/e","n/e","8776","9126","9473"
"11.12.2023 12:45 - 11.12.2023 13:00","n/e","n/e","n/e","8677","9027","9353"
"11.12.2023 13:00 - 11.12.2023 13:15","n/e","n/e","n/e","8571","8945","9697"
"11.12.2023 13:15 - 11.12.2023 13:30","n/e","n/e","n/e","8497","8833","9525"
"11.12.2023 13:30 - 11.12.2023 13:45","n/e","n/e","n/e","8434","8709","9359"
"11.12.2023 13:45 - 11.12.2023 14:00","n/e","n/e","n/e","8376","8575","9200"
"11.12.2023 14:00 - 11.12.2023 14:15","n/e","n/e","n/e","8334","8434","9603"
"11.12.2023 14:15 - 11.12.2023 14:30","n/e","n/e","n/e","8266","8294","9409"
"11.12.2023 14:30 - 11.12.2023 14:45","n/e","n/e","n/e","8185","8159","9222"
"11.12.2023 14:45 - 11.12.2023 15:00","n/e","n/e","n/e","8098","8041","9050"
"11.12.2023 15:00 - 11.12.2023 15:15","n/e","n/e","n/e","7990","7864","9008"
"11.12.2023 15:15 - 11.12.2023 15:30","n/e","n/e","n/e","7916","7827","8902"
"11.12.2023 15:30 - 11.12.2023 15:45","n/e","n/e","n/e","7858","7844","8816"
"11.12.2023 15:45 - 11.12.2023 16:00","n/e","n/e","n/e","7818","7901","8748"
"11.12.2023 16:00 - 11.12.2023 16:15","n/e","n/e","n/e","7764","7990","8283"
"11.12.2023 16:15 - 11.12.2023 16:30","n/e","n/e","n/e","7758","8062","8289"
"11.12.2023 16:30 - 11.12.2023 16:45","n/e","n/e","n/e","7767","8116","8315"
"11.12.2023 16:45 - 11.12.2023 17:00","n/e","n/e","n/e","7789","8156","8358"
"11.12.2023 17:00 - 11.12.2023 17:15","n/e","n/e","n/e","7806","8170","7818"
"11.12.2023 17:15 - 11.12.2023 17:30","n/e","n/e","n/e","7845","8223","7903"
"11.12.2023 17:30 - 11.12.2023 17:45","n/e","n/e","n/e","7889","8298","7998"
"11.12.2023 17:45 - 11.12.2023 18:00","n/e","n/e","n/e","7944","8390","8098"
"11.12.2023 18:00 - 11.12.2023 18:15","n/e","n/e","n/e","7971","8492","7749"
"11.12.2023 18:15 - 11.12.2023 18:30","n/e","n/e","n/e","8066","8597","7851"
"11.12.2023 18:30 - 11.12.2023 18:45","n/e","n/e","n/e","8189","8700","7955"
"11.12.2023 18:45 - 11.12.2023 19:00","n/e","n/e","n/e","8329","8800","8062"
"11.12.2023 19:00 - 11.12.2023 19:15","n/e","n/e","n/e","8500","8904","8511"
"11.12.2023 19:15 - 11.12.2023 19:30","n/e","n/e","n/e","8636","8997","8574"
"11.12.2023 19:30 - 11.12.2023 19:45","n/e","n/e","n/e","8755","9088","8630"
"11.12.2023 19:45 - 11.12.2023 20:00","n/e","n/e","n/e","8859","9177","8685"
"11.12.2023 20:00 - 11.12.2023 20:15","n/e","n/e","n/e","8955","9270","8915"
"11.12.2023 20:15 - 11.12.2023 20:30","n/e","n/e","n/e","9053","9351","8986"
"11.12.2023 20:30 - 11.12.2023 20:45","n/e","n/e","n/e","9156","9429","9062"
"11.12.2023 20:45 - 11.12.2023 21:00","n/e","n/e","n/e","9264","9505","9146"
"11.12.2023 21:00 - 11.12.2023 21:15","n/e","n/e","n/e","9382","9575","9676"
"11.12.2023 21:15 - 11.12.2023 21:30","n/e","n/e","n/e","9488","9657","9756"
"11.12.2023 21:30 - 11.12.2023 21:45","n/e","n/e","n/e","9589","9743","9828"
"11.12.2023 21:45 - 11.12.2023 22:00","n/e","n/e","n/e","9685","9832","9898"
"11.12.2023 22:00 - 11.12.2023 22:15","n/e","n/e","n/e","9783","9934","10241"
"11.12.2023 22:15 - 11.12.2023 22:30","n/e","n/e","n/e","9875","10014","10316"
"11.12.2023 22:30 - 11.12.2023 22:45","n/e","n/e","n/e","9967","10084","10385"
"11.12.2023 22:45 - 11.12.2023 23:00","n/e","n/e","n/e","10057","10149","10449"
"11.12.2023 23:00 - 11.12.2023 23:15","n/e","n/e","n/e","10159","10204","10714"
"11.12.2023 23:15 - 11.12.2023 23:30","n/e","n/e","n/e","10237","10273","10761"
"11.12.2023 23:30 - 11.12.2023 23:45","n/e","n/e","n/e","10306","10350","10804"
"11.12.2023 23:45 - 12.12.2023 00:00","n/e","n/e","n/e","10368","10432","10844"
"12.12.2023 00:00 - 12.12.2023 00:15","n/e","n/e","n/e","10225","11175","11175"
"12.12.2023 00:15 - 12.12.2023 00:30","n/e","n/e","n/e","10295","11207","11207"
"12.12.2023 00:30 - 12.12.2023 00:45","n/e","n/e","n/e","10353","11233","11233"
"12.12.2023 00:45 - 12.12.2023 01:00","n/e","n/e","n/e","10407","11254","11254"
"12.12.2023 01:00 - 12.12.2023 01:15","n/e","n/e","n/e","10442","11492","11492"
"12.12.2023 01:15 - 12.12.2023 01:30","n/e","n/e","n/e","10511","11488","11488"
"12.12.2023 01:30 - 12.12.2023 01:45","n/e","n/e","n/e","10597","11479","11479"
"12.12.2023 01:45 - 12.12.2023 02:00","n/e","n/e","n/e","10689","11467","11467"
"12.12.2023 02:00 - 12.12.2023 02:15","n/e","n/e","n/e","10824","11520","11520"
"12.12.2023 02:15 - 12.12.2023 02:30","n/e","n/e","n/e","10882","11487","11487"
"12.12.2023 02:30 - 12.12.2023 02:45","n/e","n/e","n/e","10905","11453","11453"
"12.12.2023 02:45 - 12.12.2023 03:00","n/e","n/e","n/e","10903","11419","11419"
"12.12.2023 03:00 - 12.12.2023 03:15","n/e","n/e","n/e","10874","11466","11466"
"12.12.2023 03:15 - 12.12.2023 03:30","n/e","n/e","n/e","10869","11435","11435"
"12.12.2023 03:30 - 12.12.2023 03:45","n/e","n/e","n/e","10883","11407","11407"
"12.12.2023 03:45 - 12.12.2023 04:00","n/e","n/e","n/e","10910","11386","11386"
"12.12.2023 04:00 - 12.12.2023 04:15","n/e","n/e","n/e","10947","11413","11413"
"12.12.2023 04:15 - 12.12.2023 04:30","n/e","n/e","n/e","10984","11392","11392"
"12.12.2023 04:30 - 12.12.2023 04:45","n/e","n/e","n/e","11016","11375","11375"
"12.12.2023 04:45 - 12.12.2023 05:00","n/e","n/e","n/e","11043","11363","11363"
"12.12.2023 05:00 - 12.12.2023 05:15","n/e","n/e","n/e","11072","11126","11126"
"12.12.2023 05:15 - 12.12.2023 05:30","n/e","n/e","n/e","11090","11140","11140"
"12.12.2023 05:30 - 12.12.2023 05:45","n/e","n/e","n/e","11105","11159","11159"
"12.12.2023 05:45 - 12.12.2023 06:00","n/e","n/e","n/e","11119","11184","11184"
"12.12.2023 06:00 - 12.12.2023 06:15","n/e","n/e","n/e","11127","11468","11468"
"12.12.2023 06:15 - 12.12.2023 06:30","n/e","n/e","n/e","11143","11445","11445"
"12.12.2023 06:30 - 12.12.2023 06:45","n/e","n/e","n/e","11163","11415","11415"
"12.12.2023 06:45 - 12.12.2023 07:00","n/e","n/e","n/e","11187","11390","11390"
"12.12.2023 07:00 - 12.12.2023 07:15","n/e","n/e","n/e","11210","11890","11890"
"12.12.2023 07:15 - 12.12.2023 07:30","n/e","n/e","n/e","11240","11879","11879"
"12.12.2023 07:30 - 12.12.2023 07:45","n/e","n/e","n/e","11273","11875","11875"
"12.12.2023 07:45 - 12.12.2023 08:00","n/e","n/e","n/e","11307","11880","11880"
"12.12.2023 08:00 - 12.12.2023 08:15","n/e","n/e","n/e","11345","12055","12055"
"12.12.2023 08:15 - 12.12.2023 08:30","n/e","n/e","n/e","11377","12064","12064"
"12.12.2023 08:30 - 12.12.2023 08:45","n/e","n/e","n/e","11406","12078","12078"
"12.12.2023 08:45 - 12.12.2023 09:00","n/e","n/e","n/e","11432","12095","12095"
"12.12.2023 09:00 - 12.12.2023 09:15","n/e","n/e","n/e","11457","12113","12238"
"12.12.2023 09:15 - 12.12.2023 09:30","n/e","n/e","n/e","11480","12133","12247"
"12.12.2023 09:30 - 12.12.2023 09:45","n/e","n/e","n/e","11504","12153","12252"
"12.12.2023 09:45 - 12.12.2023 10:00","n/e","n/e","n/e","11532","12174","12256"
"12.12.2023 10:00 - 12.12.2023 10:15","n/e","n/e","n/e","11543","12191","12145"
"12.12.2023 10:15 - 12.12.2023 10:30","n/e","n/e","n/e","11589","12214","12155"
"12.12.2023 10:30 - 12.12.2023 10:45","n/e","n/e","n/e","11649","12239","12176"
"12.12.2023 10:45 - 12.12.2023 11:00","n/e","n/e","n/e","11721","12270","12209"
"12.12.2023 11:00 - 12.12.2023 11:15","n/e","n/e","n/e","11786","12281","11953"
"12.12.2023 11:15 - 12.12.2023 11:30","n/e","n/e","n/e","11881","12337","12061"
"12.12.2023 11:30 - 12.12.2023 11:45","n/e","n/e","n/e","11985","12410","12186"
"12.12.2023 11:45 - 12.12.2023 12:00","n/e","n/e","n/e","12101","12498","12317"
"12.12.2023 12:00 - 12.12.2023 12:15","n/e","n/e","n/e","12207","12586","12150"
"12.12.2023 12:15 - 12.12.2023 12:30","n/e","n/e","n/e","12350","12693","12265"
"12.12.2023 12:30 - 12.12.2023 12:45","n/e","n/e","n/e","12507","12805","12377"
"12.12.2023 12:45 - 12.12.2023 13:00","n/e","n/e","n/e","12666","12916","12482"
"12.12.2023 13:00 - 12.12.2023 13:15","n/e","n/e","n/e","12873","13045","12694"
"12.12.2023 13:15 - 12.12.2023 13:30","n/e","n/e","n/e","12995","13145","12394"
"12.12.2023 13:30 - 12.12.2023 13:45","n/e","n/e","n/e","13081","13234","11987"
"12.12.2023 13:45 - 12.12.2023 14:00","n/e","n/e","n/e","13137","13308","11548"
"12.12.2023 14:00 - 12.12.2023 14:15","n/e","n/e","n/e","13184","13401","13057"
"12.12.2023 14:15 - 12.12.2023 14:30","n/e","n/e","n/e","13216","13441","13053"
"12.12.2023 14:30 - 12.12.2023 14:45","n/e","n/e","n/e","13251","13463","13019"
"12.12.2023 14:45 - 12.12.2023 15:00","n/e","n/e","n/e","13286","13476","12974"
"12.12.2023 15:00 - 12.12.2023 15:15","n/e","n/e","n/e","13337","13457","13268"
"12.12.2023 15:15 - 12.12.2023 15:30","n/e","n/e","n/e","13355","13491","13285"
"12.12.2023 15:30 - 12.12.2023 15:45","n/e","n/e","n/e","13359","13551","13304"
"12.12.2023 15:45 - 12.12.2023 16:00","n/e","n/e","n/e","13356","13629","13328"
"12.12.2023 16:00 - 12.12.2023 16:15","n/e","n/e","n/e","13327","13723","13527"
"12.12.2023 16:15 - 12.12.2023 16:30","n/e","n/e","n/e","13342","13811","13573"
"12.12.2023 16:30 - 12.12.2023 16:45","n/e","n/e","n/e","13377","13892","13616"
"12.12.2023 16:45 - 12.12.2023 17:00","n/e","n/e","n/e","13427","13967","13661"
"12.12.2023 17:00 - 12.12.2023 17:15","n/e","n/e","n/e","13491","14040","13320"
